timestamp,open,high,low,close,volume
2025-02-14 17:52:00,98497.65,98547.54,98492.0,98547.53,24.42162
2025-02-14 17:53:00,98547.53,98547.54,98431.3,98521.49,42.76097
2025-02-14 17:54:00,98521.5,98643.14,98509.0,98643.13,57.12054
2025-02-14 17:55:00,98643.13,98709.88,98643.13,98658.02,40.96009
2025-02-14 17:56:00,98658.03,98792.72,98658.02,98776.59,51.54824
2025-02-14 17:57:00,98776.58,98826.0,98709.44,98824.0,61.78788
2025-02-14 17:58:00,98824.0,98824.0,98582.13,98595.41,61.67955
2025-02-14 17:59:00,98595.4,98660.35,98484.49,98526.0,72.23859
2025-02-14 18:00:00,98525.99,98732.16,98525.99,98638.02,57.32095
2025-02-14 18:01:00,98638.03,98738.57,98638.03,98670.2,55.16769
2025-02-14 18:02:00,98670.21,98714.07,98607.88,98690.25,37.44964
2025-02-14 18:03:00,98690.25,98696.42,98615.23,98615.23,38.35269
2025-02-14 18:04:00,98615.24,98648.29,98522.0,98522.0,28.10277
2025-02-14 18:05:00,98522.01,98676.9,98512.92,98663.08,30.56148
2025-02-14 18:06:00,98663.08,98663.09,98525.88,98602.58,28.77935
2025-02-14 18:07:00,98602.57,98617.41,98453.61,98538.13,31.12815
2025-02-14 18:08:00,98538.12,98624.0,98538.12,98592.04,22.48623
2025-02-14 18:09:00,98592.03,98592.03,98432.34,98457.28,36.41348
2025-02-14 18:10:00,98457.27,98591.98,98409.18,98585.92,22.10471
2025-02-14 18:11:00,98585.91,98663.08,98585.91,98663.07,42.45978
2025-02-14 18:12:00,98663.08,98680.0,98568.67,98598.97,42.5351
2025-02-14 18:13:00,98598.98,98647.95,98598.98,98601.73,21.13995
2025-02-14 18:14:00,98601.73,98601.73,98461.76,98487.99,21.46442
2025-02-14 18:15:00,98488.0,98565.32,98440.66,98488.1,55.65518
2025-02-14 18:16:00,98488.1,98488.11,98352.58,98360.0,27.71322
2025-02-14 18:17:00,98360.01,98451.93,98351.99,98381.38,45.37581
2025-02-14 18:18:00,98378.47,98378.47,98261.48,98282.12,35.53997
2025-02-14 18:19:00,98282.11,98282.11,98166.66,98233.98,40.38154
2025-02-14 18:20:00,98233.97,98354.4,98223.56,98354.13,38.44292
2025-02-14 18:21:00,98354.14,98372.0,98285.25,98367.58,12.60269
