timestamp,open,high,low,close,volume
2025-02-28 04:24:00,80592.45,80647.66,80560.0,80592.17,31.37624
2025-02-28 04:25:00,80592.17,80592.17,80426.6,80579.85,42.47261
2025-02-28 04:26:00,80579.85,80645.99,80512.01,80628.79,31.67002
2025-02-28 04:27:00,80628.79,80628.79,80480.01,80519.09,33.08512
2025-02-28 04:28:00,80519.09,80519.1,80272.01,80362.96,28.54599
2025-02-28 04:29:00,80362.57,80362.75,80300.0,80337.34,21.18865
2025-02-28 04:30:00,80337.34,80356.47,80215.39,80312.93,36.17
2025-02-28 04:31:00,80312.94,80351.07,80000.0,80040.01,67.57243
2025-02-28 04:32:00,80040.01,80235.99,80040.0,80216.65,44.6371
2025-02-28 04:33:00,80216.65,80230.01,80018.86,80053.4,47.5073
2025-02-28 04:34:00,80053.99,80070.67,79857.73,79924.7,108.74369
2025-02-28 04:35:00,79924.69,79976.0,79575.48,79645.17,122.09174
2025-02-28 04:36:00,79645.17,79797.69,79542.02,79680.0,110.70949
2025-02-28 04:37:00,79679.21,79908.55,79651.82,79730.36,88.19057
2025-02-28 04:38:00,79730.37,79891.97,79628.01,79861.98,86.50573
2025-02-28 04:39:00,79861.98,80070.67,79861.98,80030.0,84.68216
2025-02-28 04:40:00,80029.99,80142.39,79967.2,80124.82,112.25565
2025-02-28 04:41:00,80124.27,80199.92,80073.99,80172.67,50.54858
2025-02-28 04:42:00,80172.68,80544.14,80170.63,80473.99,221.79415
2025-02-28 04:43:00,80473.98,80584.91,80473.98,80539.53,50.85798
2025-02-28 04:44:00,80539.53,80718.47,80512.32,80716.43,42.75124
2025-02-28 04:45:00,80716.43,80969.69,80584.9,80962.01,84.83922
2025-02-28 04:46:00,80962.01,80962.01,80773.58,80791.99,61.7586
2025-02-28 04:47:00,80791.99,80866.95,80728.67,80737.99,44.35792
2025-02-28 04:48:00,80737.99,80824.72,80513.66,80618.14,73.14063
2025-02-28 04:49:00,80618.15,80639.78,80474.0,80488.0,44.06161
2025-02-28 04:50:00,80488.0,80580.78,80385.92,80505.72,38.54725
2025-02-28 04:51:00,80505.71,80505.71,80342.0,80460.3,34.79173
2025-02-28 04:52:00,80460.39,80613.33,80406.0,80607.75,38.71837
2025-02-28 04:53:00,80607.75,80823.14,80557.67,80713.99,66.38156
2025-02-28 04:54:00,80713.99,80790.06,80666.36,80680.64,61.82664
2025-02-28 04:55:00,80681.98,80688.0,80573.22,80573.22,28.74311
2025-02-28 04:56:00,80573.22,80706.44,80484.4,80639.18,67.48739
2025-02-28 04:57:00,80639.17,80639.17,80500.0,80564.01,24.93476
2025-02-28 04:58:00,80564.0,80564.01,80286.78,80367.98,60.67812
2025-02-28 04:59:00,80367.99,80440.0,80354.07,80410.5,19.12448
2025-02-28 05:00:00,80410.49,80430.19,80200.0,80265.02,49.72935
2025-02-28 05:01:00,80265.01,80327.56,80200.0,80308.25,26.71715
2025-02-28 05:02:00,80308.24,80463.26,80212.66,80463.26,32.57474
2025-02-28 05:03:00,80463.27,80547.32,80344.01,80449.18,31.81005
2025-02-28 05:04:00,80449.18,80468.65,80318.0,80366.34,28.15018
2025-02-28 05:05:00,80366.34,80400.0,80046.26,80084.87,40.73615
2025-02-28 05:06:00,80084.87,80199.99,80069.61,80075.6,37.30804
2025-02-28 05:07:00,80075.61,80175.99,79936.0,79966.13,61.65111
2025-02-28 05:08:00,79966.13,80044.0,79836.0,79923.21,59.09967
2025-02-28 05:09:00,79923.22,80100.0,79907.35,79926.2,73.58002
2025-02-28 05:10:00,79926.2,80051.8,79839.53,79990.0,51.88293
2025-02-28 05:11:00,79990.0,80175.98,79990.0,80144.01,68.43869
2025-02-28 05:12:00,80144.01,80144.01,79950.01,79994.0,209.38722
2025-02-28 05:13:00,79993.99,80000.0,79909.39,79972.7,69.84901
2025-02-28 05:14:00,79972.69,79987.67,79840.63,79840.63,30.00139
2025-02-28 05:15:00,79840.63,79964.0,79746.69,79963.99,149.71309
2025-02-28 05:16:00,79963.99,79964.0,79656.0,79660.19,58.3757
2025-02-28 05:17:00,79660.19,79927.59,79658.01,79911.18,89.12136
2025-02-28 05:18:00,79912.42,80000.0,79905.66,79944.01,60.25369
2025-02-28 05:19:00,79944.01,80152.0,79944.01,80133.26,134.24383
2025-02-28 05:20:00,80133.27,80245.12,80112.0,80161.2,49.0959
2025-02-28 05:21:00,80161.19,80257.49,80024.0,80219.47,95.19354
2025-02-28 05:22:00,80219.47,80272.0,80156.21,80201.05,68.29743
2025-02-28 05:23:00,80201.11,80301.81,80089.43,80089.44,124.00727
2025-02-28 05:24:00,80089.44,80089.44,79834.38,79890.16,88.39465
2025-02-28 05:25:00,79890.39,79890.39,79736.09,79737.32,56.01911
2025-02-28 05:26:00,79737.33,79830.28,79692.07,79714.04,41.00717
2025-02-28 05:27:00,79714.04,79888.82,79686.53,79714.01,88.20604
2025-02-28 05:28:00,79714.01,79815.98,79668.96,79691.9,42.41368
2025-02-28 05:29:00,79691.99,79807.97,79617.99,79781.92,68.85657
2025-02-28 05:30:00,79782.0,79964.0,79618.0,79656.52,90.38761
2025-02-28 05:31:00,79657.99,79714.68,79509.0,79625.57,114.07283
2025-02-28 05:32:00,79625.58,79804.32,79603.78,79714.65,48.14921
2025-02-28 05:33:00,79714.65,79746.27,79620.0,79628.94,32.5104
2025-02-28 05:34:00,79628.95,79739.72,79620.0,79646.53,51.23879
2025-02-28 05:35:00,79646.53,79739.72,79600.0,79681.87,78.82041
2025-02-28 05:36:00,79681.88,79992.0,79681.88,79956.22,66.04772
2025-02-28 05:37:00,79956.22,80092.4,79874.23,79996.13,87.26817
2025-02-28 05:38:00,79996.01,80050.0,79909.6,79954.41,111.3975
2025-02-28 05:39:00,79954.41,79970.9,79720.0,79786.37,127.37723
2025-02-28 05:40:00,79786.37,79872.06,79736.02,79764.39,39.77347
2025-02-28 05:41:00,79764.38,79775.99,79628.0,79644.06,65.78696
2025-02-28 05:42:00,79644.01,79873.93,79628.6,79873.93,28.61668
2025-02-28 05:43:00,79873.92,80010.93,79823.42,79924.01,37.62035
2025-02-28 05:44:00,79924.0,79967.2,79856.25,79889.18,36.07854
2025-02-28 05:45:00,79889.18,79902.23,79700.58,79747.31,29.2087
2025-02-28 05:46:00,79747.31,79794.4,79616.49,79685.67,87.25277
2025-02-28 05:47:00,79685.66,79700.1,79600.0,79612.65,39.08399
2025-02-28 05:48:00,79612.66,79696.83,79591.3,79681.99,46.05327
2025-02-28 05:49:00,79681.99,79746.0,79603.78,79702.43,42.67611
2025-02-28 05:50:00,79702.42,79780.0,79523.08,79540.0,53.03524
2025-02-28 05:51:00,79539.99,79795.28,79416.26,79750.01,86.03167
2025-02-28 05:52:00,79750.01,79775.53,79544.22,79544.22,35.68339
2025-02-28 05:53:00,79544.22,79591.48,79200.0,79357.66,222.90011
2025-02-28 05:54:00,79357.66,79490.22,79152.0,79387.99,145.39361
2025-02-28 05:55:00,79388.0,79528.31,79273.13,79357.63,59.36393
2025-02-28 05:56:00,79357.64,79500.0,79264.23,79467.75,55.25845
2025-02-28 05:57:00,79467.75,79636.0,79446.01,79590.11,40.88031
2025-02-28 05:58:00,79590.11,79935.9,79573.73,79900.13,152.20165
2025-02-28 05:59:00,79900.13,79973.8,79758.4,79973.79,68.13685
2025-02-28 06:00:00,79973.79,80022.69,79834.26,80021.98,89.26308
2025-02-28 06:01:00,80021.99,80100.0,79893.9,80060.01,88.22151
2025-02-28 06:02:00,80060.0,80255.0,80000.0,80253.23,124.55841
2025-02-28 06:03:00,80253.2,80320.76,80122.9,80320.74,129.70744
2025-02-28 06:04:00,80320.73,80353.02,80161.74,80257.99,93.78733
2025-02-28 06:05:00,80257.98,80391.21,80195.5,80345.25,51.86799
2025-02-28 06:06:00,80345.25,80440.44,80292.8,80300.01,51.79156
2025-02-28 06:07:00,80300.0,80303.21,80169.56,80195.99,49.16804
2025-02-28 06:08:00,80195.98,80195.98,79909.03,79972.01,64.46472
2025-02-28 06:09:00,79972.01,79983.78,79864.3,79921.97,38.08683
2025-02-28 06:10:00,79921.98,80025.99,79893.33,79981.99,38.12741
2025-02-28 06:11:00,79981.98,79981.99,79682.04,79807.22,97.82457
2025-02-28 06:12:00,79807.22,79807.22,79662.03,79711.52,35.43542
2025-02-28 06:13:00,79711.52,79745.77,79604.0,79700.0,88.39206
2025-02-28 06:14:00,79700.01,79737.2,79566.03,79566.04,84.00777
2025-02-28 06:15:00,79566.04,79662.53,79553.76,79644.07,40.99259
2025-02-28 06:16:00,79644.06,79712.51,79568.01,79705.17,34.06584
2025-02-28 06:17:00,79705.18,79881.27,79657.37,79685.59,71.50323
2025-02-28 06:18:00,79685.59,79685.59,79573.4,79610.87,35.45297
2025-02-28 06:19:00,79610.87,79707.84,79482.0,79503.54,39.47627
2025-02-28 06:20:00,79503.54,79544.47,79244.0,79334.98,73.53556
2025-02-28 06:21:00,79334.99,79529.26,79222.63,79504.01,191.24545
2025-02-28 06:22:00,79504.01,79522.55,79392.0,79522.54,52.40942
2025-02-28 06:23:00,79522.54,79560.56,79365.61,79426.54,37.99941
2025-02-28 06:24:00,79426.55,79491.22,79313.0,79382.0,139.96058
2025-02-28 06:25:00,79382.0,79594.22,79382.0,79586.01,69.48951
2025-02-28 06:26:00,79586.01,79712.0,79456.0,79456.01,53.73168
2025-02-28 06:27:00,79456.0,79456.01,79363.63,79411.83,33.45788
2025-02-28 06:28:00,79411.04,79426.0,79283.46,79408.4,31.21698
2025-02-28 06:29:00,79408.39,79535.1,79397.61,79490.57,47.56391
2025-02-28 06:30:00,79490.57,79613.55,79441.84,79612.42,42.14416
2025-02-28 06:31:00,79612.42,79693.57,79562.0,79633.55,59.12906
2025-02-28 06:32:00,79633.56,79781.59,79528.3,79773.59,72.26288
2025-02-28 06:33:00,79773.59,79814.64,79709.63,79750.09,48.95396
2025-02-28 06:34:00,79750.09,79790.54,79654.0,79687.28,104.17423
2025-02-28 06:35:00,79687.28,79780.91,79684.67,79755.41,29.17903
2025-02-28 06:36:00,79755.4,79859.97,79682.0,79683.99,89.50072
2025-02-28 06:37:00,79683.98,79683.98,79468.01,79501.03,48.36517
2025-02-28 06:38:00,79501.03,79562.18,79490.56,79501.38,21.88964
2025-02-28 06:39:00,79500.33,79569.27,79480.0,79480.01,30.32284
2025-02-28 06:40:00,79480.01,79482.0,79339.62,79364.01,90.94123
2025-02-28 06:41:00,79364.01,79428.91,79306.0,79373.4,47.00663
2025-02-28 06:42:00,79373.41,79459.99,79362.01,79397.98,19.53196
2025-02-28 06:43:00,79397.99,79437.17,79354.97,79422.45,16.83224
2025-02-28 06:44:00,79422.44,79445.35,79339.62,79348.0,22.13802
2025-02-28 06:45:00,79348.0,79372.09,79296.0,79336.47,37.62354
2025-02-28 06:46:00,79336.47,79349.58,79034.97,79214.2,200.10984
2025-02-28 06:47:00,79214.07,79488.01,79112.0,79486.71,131.40874
2025-02-28 06:48:00,79485.98,79534.0,79245.25,79333.2,98.68355
2025-02-28 06:49:00,79333.17,79460.0,79161.28,79268.11,37.41205
2025-02-28 06:50:00,79268.11,79293.57,79040.94,79181.96,71.53832
2025-02-28 06:51:00,79181.96,79274.0,79079.99,79217.89,81.84143
2025-02-28 06:52:00,79217.89,79299.47,79152.42,79180.01,55.20126
2025-02-28 06:53:00,79180.0,79280.0,79122.55,79279.15,66.39303
2025-02-28 06:54:00,79279.24,79545.45,79220.05,79432.0,59.21764
2025-02-28 06:55:00,79432.01,79539.58,79368.01,79539.57,48.19718
2025-02-28 06:56:00,79539.58,79600.0,79462.0,79584.77,33.37741
2025-02-28 06:57:00,79584.76,79585.99,79443.38,79443.38,25.44645
2025-02-28 06:58:00,79443.38,79495.99,79380.0,79479.56,31.22389
2025-02-28 06:59:00,79479.56,79510.46,79344.56,79344.56,52.54259
2025-02-28 07:00:00,79344.56,79525.72,79294.66,79525.72,53.18677
2025-02-28 07:01:00,79525.71,79699.99,79525.71,79674.0,51.35951
2025-02-28 07:02:00,79674.0,79729.72,79630.34,79729.71,40.3799
2025-02-28 07:03:00,79729.72,79798.2,79698.07,79792.46,31.73552
2025-02-28 07:04:00,79792.46,79936.58,79763.66,79921.11,90.43081
2025-02-28 07:05:00,79921.45,79997.89,79852.01,79876.27,55.47932
2025-02-28 07:06:00,79876.28,79976.0,79820.21,79931.02,45.66859
2025-02-28 07:07:00,79931.02,79931.02,79773.18,79808.02,28.68112
2025-02-28 07:08:00,79808.02,79809.61,79666.01,79797.83,28.90868
2025-02-28 07:09:00,79797.84,79808.0,79681.99,79711.18,29.8584
2025-02-28 07:10:00,79711.19,79760.0,79632.01,79696.6,40.21926
2025-02-28 07:11:00,79698.41,79743.99,79641.5,79725.76,31.63131
2025-02-28 07:12:00,79725.77,79855.99,79696.9,79805.0,54.54195
2025-02-28 07:13:00,79805.0,79818.68,79708.64,79721.2,28.27733
2025-02-28 07:14:00,79721.21,79766.42,79684.0,79745.84,44.4141
2025-02-28 07:15:00,79745.84,79805.27,79690.84,79805.27,60.93588
2025-02-28 07:16:00,79805.27,79878.0,79805.26,79878.0,27.46477
2025-02-28 07:17:00,79878.0,80000.0,79870.0,79970.22,106.51017
2025-02-28 07:18:00,79970.22,80100.0,79905.66,80100.0,92.62396
2025-02-28 07:19:00,80100.0,80275.72,80022.01,80056.6,107.5031
2025-02-28 07:20:00,80056.61,80056.61,79888.24,79930.0,31.79841
2025-02-28 07:21:00,79930.0,79930.0,79792.0,79850.0,28.68683
2025-02-28 07:22:00,79850.0,79905.23,79760.65,79819.92,38.56702
2025-02-28 07:23:00,79819.91,79933.0,79786.03,79923.99,25.99271
2025-02-28 07:24:00,79924.0,79924.66,79672.08,79677.99,43.78006
2025-02-28 07:25:00,79677.99,79689.99,79591.3,79649.98,25.45311
2025-02-28 07:26:00,79649.98,79676.95,79501.0,79518.59,67.52473
2025-02-28 07:27:00,79518.12,79603.78,79476.01,79572.01,28.22816
2025-02-28 07:28:00,79572.01,79608.0,79388.18,79391.98,58.98485
2025-02-28 07:29:00,79391.99,79551.2,79391.99,79500.01,74.68191
2025-02-28 07:30:00,79500.02,79577.29,79446.15,79545.95,58.40984
2025-02-28 07:31:00,79546.05,79665.28,79544.02,79554.0,66.96124
2025-02-28 07:32:00,79553.99,79564.07,79404.09,79441.27,95.11025
2025-02-28 07:33:00,79441.28,79452.84,79255.55,79312.0,106.51285
2025-02-28 07:34:00,79312.01,79420.78,79218.25,79282.0,188.98958
2025-02-28 07:35:00,79282.0,79282.47,79190.59,79224.22,133.29296
2025-02-28 07:36:00,79224.22,79226.41,78923.72,79040.0,248.19272
2025-02-28 07:37:00,79040.0,79148.0,78968.87,79016.72,152.95185
2025-02-28 07:38:00,79016.73,79153.96,79014.02,79141.26,105.36627
2025-02-28 07:39:00,79141.26,79231.2,79106.15,79163.81,120.47884
2025-02-28 07:40:00,79163.81,79293.41,79132.0,79266.47,81.58274
2025-02-28 07:41:00,79266.47,79339.38,79214.61,79310.99,90.6977
