timestamp,price,portfolio_value,btc_position,drawdown
2025-02-28 04:58:00,80367.98,9994.70141587765,0.019862405598319727,0.10046157024142092
2025-02-28 04:59:00,80410.5,9995.54596536369,0.019862405598319727,0.09202008706689353
2025-02-28 05:00:00,80265.02,9992.656382597246,0.019862405598319727,0.12090218895377247
2025-02-28 05:01:00,80308.25,9993.515034391261,0.019862405598319727,0.11231974968673303
2025-02-28 05:02:00,80463.26,9996.593905883057,0.019862405598319727,0.081545659684768
2025-02-28 05:03:00,80449.18,9996.314243212233,0.019862405598319727,0.08434095797021544
2025-02-28 05:04:00,80366.34,9994.668841532468,0.019862405598319727,0.10078715896216964
2025-02-28 05:05:00,80084.87,9989.07817022871,0.019862405598319727,0.15666731580914836
2025-02-28 05:06:00,80075.6,9988.894045728812,0.019862405598319727,0.1585076862002211
2025-02-28 05:07:00,79966.13,9986.719708187964,0.019862405598319727,0.1802407333101747
2025-02-28 05:08:00,79923.21,9985.867213739684,0.019862405598319727,0.18876162836780797
2025-02-28 05:09:00,79926.2,9985.541566696342,0.024867209584546007,0.19201655194854197
2025-02-28 05:10:00,79990.0,9987.128094667836,0.024867209584546007,0.17615880838389567
2025-02-28 05:11:00,80144.01,9990.957893615952,0.024867209584546007,0.1378790107915649
2025-02-28 05:12:00,79994.0,9987.227563506174,0.024867209584546007,0.1751645924864278
2025-02-28 05:13:00,79972.7,9986.057891942026,0.02486720958454601,0.1868557520829717
2025-02-28 05:14:00,79840.63,9981.925219235105,0.02886857505051127,0.2281628485858042
2025-02-28 05:15:00,79963.99,9985.486446653336,0.02886857505051127,0.19256749055344363
2025-02-28 05:16:00,79660.19,9976.71617355299,0.02886857505051127,0.2802285619723143
2025-02-28 05:17:00,79911.18,9983.961897204917,0.02886857505051127,0.20780574329088286
2025-02-28 05:18:00,79944.01,9984.909652523826,0.02886857505051127,0.19833269202465317
2025-02-28 05:19:00,80133.26,9990.373030352135,0.02886857505051127,0.1437248652767263
2025-02-28 05:20:00,80161.2,9991.179618339047,0.02886857505051127,0.13566281677295863
2025-02-28 05:21:00,80219.47,9992.86179020724,0.02886857505051127,0.11884908855842152
2025-02-28 05:22:00,80201.05,9992.33003105481,0.02886857505051127,0.12416415417901606
2025-02-28 05:23:00,80089.44,9989.108009393422,0.02886857505051127,0.15636906590073932
2025-02-28 05:24:00,79890.16,9983.355079757355,0.02886857505051127,0.21387103532915083
2025-02-28 05:25:00,79737.32,9978.942806746636,0.02886857505051127,0.25797280674342227
2025-02-28 05:26:00,79714.04,9977.857319552671,0.03288175231806929,0.2688225225214452
2025-02-28 05:27:00,79714.01,9977.856333100102,0.03288175231806929,0.26883238236139817
2025-02-28 05:28:00,79691.9,9977.12931755635,0.03288175231806929,0.27609908440982334
2025-02-28 05:29:00,79781.92,9980.089332900021,0.03288175231806929,0.2465129913117332
2025-02-28 05:30:00,79656.52,9975.965961159336,0.03288175231806929,0.28772712233263065
2025-02-28 05:31:00,79625.57,9974.948270925091,0.03288175231806929,0.29789919055509884
2025-02-28 05:32:00,79714.65,9977.877377421584,0.03288175231806929,0.2686220391089955
2025-02-28 05:33:00,79628.94,9975.059082430404,0.03288175231806929,0.2967916018665765
2025-02-28 05:34:00,79646.53,9975.637472453678,0.03288175231806929,0.2910104490383676
2025-02-28 05:35:00,79681.87,9976.7995135806,0.03288175231806929,0.27939555756883083
2025-02-28 05:36:00,79956.22,9985.820622329062,0.03288175231806929,0.18922732116065036
2025-02-28 05:37:00,79996.13,9986.332933064077,0.03288175231806929,0.18410664733248042
2025-02-28 05:38:00,79954.41,9984.161106357367,0.03288175231806929,0.20581459802774293
2025-02-28 05:39:00,79786.37,9977.394977615848,0.037884603317782754,0.27344374572397345
2025-02-28 05:40:00,79764.39,9976.562274034923,0.037884603317782754,0.2817668261164588
2025-02-28 05:41:00,79644.06,9972.003619717692,0.037884603317782754,0.32733171527149374
2025-02-28 05:42:00,79873.93,9980.712153482353,0.037884603317782754,0.24028774394209643
2025-02-28 05:43:00,79924.01,9982.609414416507,0.037884603317782754,0.221324146760319
2025-02-28 05:44:00,79889.18,9981.289893682948,0.037884603317782754,0.2345130862539655
2025-02-28 05:45:00,79747.31,9975.915205010255,0.037884603317782754,0.2882344427271786
2025-02-28 05:46:00,79685.67,9973.579998061747,0.037884603317782754,0.311575419769607
2025-02-28 05:47:00,79612.65,9970.813664327481,0.037884603317782754,0.33922561677867236
2025-02-28 05:48:00,79681.99,9973.440582721538,0.037884603317782754,0.31296891093631346
2025-02-28 05:49:00,79702.43,9974.214944013353,0.037884603317782754,0.30522897630382145
2025-02-28 05:50:00,79540.0,9968.061347896444,0.037884603317782754,0.3667357073388996
2025-02-28 05:51:00,79750.01,9976.017493439213,0.037884603317782754,0.2872120443168216
2025-02-28 05:52:00,79544.22,9968.221220922445,0.037884603317782754,0.3651377364901145
2025-02-28 05:53:00,79357.66,9961.15346932748,0.037884603317782754,0.43578167998516465
2025-02-28 05:54:00,79387.99,9962.30250934611,0.037884603317782754,0.4242967378421251
2025-02-28 05:55:00,79357.63,9961.152332789381,0.037884603317782754,0.4357930399675033
2025-02-28 05:56:00,79467.75,9965.324185306736,0.037884603317782754,0.3940943314679501
2025-02-28 05:57:00,79590.11,9969.959745368698,0.037884603317782754,0.3477607501747834
2025-02-28 05:58:00,79900.13,9981.704730089277,0.037884603317782754,0.23036669270084412
2025-02-28 05:59:00,79973.79,9984.495309969665,0.037884603317782754,0.20247414940192865
2025-02-28 06:00:00,80021.98,9986.32096900355,0.037884603317782754,0.18422623110739927
2025-02-28 06:01:00,80060.01,9987.467857346619,0.04488268059605055,0.17276279549929477
2025-02-28 06:02:00,80253.23,9996.140088891387,0.04488268059605055,0.08608167393001996
2025-02-28 06:03:00,80320.74,9999.170118658427,0.04488268059605055,0.05579576917303878
2025-02-28 06:04:00,80257.99,9996.353730451025,0.04488268059605055,0.08394627315022994
2025-02-28 06:05:00,80345.25,10000.270193159835,0.04488268059605055,0.04480024961160149
2025-02-28 06:06:00,80300.01,9998.23970068967,0.04488268059605055,0.06509552929172678
2025-02-28 06:07:00,80195.99,9993.57100425407,0.04488268059605055,0.11176031692051182
2025-02-28 06:08:00,79972.01,9983.518181454165,0.04488268059605055,0.21224079310875882
2025-02-28 06:09:00,79921.97,9981.27225211714,0.04488268059605055,0.23468941811302346
2025-02-28 06:10:00,79981.99,9983.966110606514,0.04488268059605055,0.20776362928895226
2025-02-28 06:11:00,79807.22,9976.121964518743,0.04488268059605055,0.28616782976852434
2025-02-28 06:12:00,79711.52,9971.826691985701,0.04488268059605055,0.32910015216879146
2025-02-28 06:13:00,79700.0,9971.309643505234,0.04488268059605055,0.33426818094676597
2025-02-28 06:14:00,79566.04,9965.297159612586,0.04488268059605055,0.3943644600349707
2025-02-28 06:15:00,79644.07,9968.799355179497,0.04488268059605055,0.3593591401092214
2025-02-28 06:16:00,79705.17,9971.541686963916,0.04488268059605055,0.3319488485872088
2025-02-28 06:17:00,79685.59,9970.662884077845,0.04488268059605055,0.3407327030553123
2025-02-28 06:18:00,79610.87,9967.309250183709,0.04488268059605055,0.3742531119345944
2025-02-28 06:19:00,79503.54,9962.491992075335,0.04488268059605055,0.42240281060984664
2025-02-28 06:20:00,79334.98,9954.926567434064,0.04488268059605055,0.49802112057630593
2025-02-28 06:21:00,79504.01,9962.513086935214,0.04488268059605055,0.4221919622135283
2025-02-28 06:22:00,79522.54,9963.344763006658,0.04488268059605055,0.4138791520350905
2025-02-28 06:23:00,79426.54,9959.036025669438,0.04488268059605055,0.45694605851811404
2025-02-28 06:24:00,79382.0,9957.03695107569,0.04488268059605055,0.47692730867180766
2025-02-28 06:25:00,79586.01,9966.193466744091,0.04488268059605055,0.38540564625926566
2025-02-28 06:26:00,79456.01,9960.358718266603,0.04488268059605055,0.4437254154550491
2025-02-28 06:27:00,79411.83,9958.37580143787,0.04488268059605055,0.46354516470941676
2025-02-28 06:28:00,79408.4,9958.221853843424,0.04488268059605055,0.4650839093889866
2025-02-28 06:29:00,79490.57,9961.909863708004,0.04488268059605055,0.42822132912114386
2025-02-28 06:30:00,79612.42,9967.378818338631,0.04488268059605055,0.3735577608403528
2025-02-28 06:31:00,79633.55,9968.327189379626,0.04488268059605055,0.36407855527798955
2025-02-28 06:32:00,79773.59,9974.612559970297,0.04488268059605055,0.3012547054458664
2025-02-28 06:33:00,79750.09,9973.55781697629,0.04488268059605055,0.3117971252620237
2025-02-28 06:34:00,79687.28,9970.738735808052,0.04488268059605055,0.33997454605576616
2025-02-28 06:35:00,79755.41,9973.796592837061,0.04488268059605055,0.30941050086108834
2025-02-28 06:36:00,79683.99,9970.591071788891,0.04488268059605055,0.3414504848300315
2025-02-28 06:37:00,79501.03,9962.379336547037,0.04488268059605055,0.4235288307689452
2025-02-28 06:38:00,79501.38,9962.395045485247,0.04488268059605055,0.42337181600571117
2025-02-28 06:39:00,79480.01,9961.435902600908,0.04488268059605055,0.4329586888342978
2025-02-28 06:40:00,79364.01,9956.229511651767,0.04488268059605055,0.4849978675012839
2025-02-28 06:41:00,79373.4,9956.650960022564,0.04488268059605055,0.4807853857109164
2025-02-28 06:42:00,79397.98,9957.754176311615,0.04488268059605055,0.4697584631968178
2025-02-28 06:43:00,79422.45,9958.8524555058,0.04488268059605055,0.458780888179748
2025-02-28 06:44:00,79348.0,9955.510939935424,0.04488268059605055,0.4921801713845493
2025-02-28 06:45:00,79336.47,9954.993442628152,0.04488268059605055,0.4973526862985975
2025-02-28 06:46:00,79214.2,9949.505637271672,0.04488268059605055,0.552204672295284
2025-02-28 06:47:00,79486.71,9961.736616560902,0.04488268059605055,0.4299529776526646
2025-02-28 06:48:00,79333.2,9954.846676262603,0.04488268059605055,0.498819652800679
2025-02-28 06:49:00,79268.11,9951.925262582607,0.04488268059605055,0.5280199126233885
2025-02-28 06:50:00,79181.96,9948.058619649257,0.04488268059605055,0.5666679750558182
2025-02-28 06:51:00,79217.89,9949.671254363073,0.04488268059605055,0.5505492880773253
2025-02-28 06:52:00,79180.01,9947.971098422095,0.04488268059605055,0.5675427715937532
2025-02-28 06:53:00,79279.15,9952.420767376387,0.04488268059605055,0.5230672183778426
2025-02-28 06:54:00,79432.0,9959.281085105493,0.04488268059605055,0.4544966282118924
2025-02-28 06:55:00,79539.57,9964.10911505721,0.04488268059605055,0.4062392622704349
2025-02-28 06:56:00,79584.77,9966.137812220151,0.04488268059605055,0.38596192713467714
2025-02-28 06:57:00,79443.38,9959.791850010675,0.04488268059605055,0.4493914053392224
2025-02-28 06:58:00,79479.56,9961.41570539464,0.04488268059605055,0.4331605649584324
2025-02-28 06:59:00,79344.56,9955.356543514174,0.04488268059605055,0.49372340220019284
2025-02-28 07:00:00,79525.72,9963.487489930954,0.04488268059605055,0.4124525607578359
2025-02-28 07:01:00,79674.0,9970.142693809737,0.04488268059605055,0.3459321347859117
2025-02-28 07:02:00,79729.71,9972.643107945743,0.04488268059605055,0.32093987061747764
2025-02-28 07:03:00,79792.46,9975.459496153146,0.04488268059605055,0.29278936664028654
2025-02-28 07:04:00,79921.11,9981.233653011826,0.04488268059605055,0.23507522581694343
2025-02-28 07:05:00,79876.27,9979.221113613901,0.04488268059605055,0.25519106005337533
2025-02-28 07:06:00,79931.02,9981.678440376534,0.04488268059605055,0.23062946494978
2025-02-28 07:07:00,79808.02,9976.15787066322,0.04488268059605055,0.28580893888115566
2025-02-28 07:08:00,79797.83,9975.700516147946,0.04488268059605055,0.29038031155889177
2025-02-28 07:09:00,79711.18,9971.811431874297,0.04488268059605055,0.3292526807959336
2025-02-28 07:10:00,79696.6,9971.157042391209,0.04488268059605055,0.3357934672180238
2025-02-28 07:11:00,79725.76,9972.465821357388,0.04488268059605055,0.3227118943738253
2025-02-28 07:12:00,79805.0,9976.02232496782,0.04488268059605055,0.2871637519809402
2025-02-28 07:13:00,79721.2,9972.26115633387,0.04488268059605055,0.32475757243175957
2025-02-28 07:14:00,79745.84,9973.367065583756,0.04488268059605055,0.3137037331011278
2025-02-28 07:15:00,79805.27,9976.03444329158,0.04488268059605055,0.2870426263064594
2025-02-28 07:16:00,79878.0,9979.29876065133,0.04488268059605055,0.25441495850947987
2025-02-28 07:17:00,79970.22,9983.4378414559,0.04488268059605055,0.21304381146920554
2025-02-28 07:18:00,80100.0,9989.262715743655,0.04488268059605055,0.1548227372674617
2025-02-28 07:19:00,80056.6,9987.314807405786,0.04488268059605055,0.17429256790666264
2025-02-28 07:20:00,79930.0,9981.632660042325,0.04488268059605055,0.2310870508311701
2025-02-28 07:21:00,79850.0,9978.042045594642,0.04488268059605055,0.26697613956702004
2025-02-28 07:22:00,79819.92,9976.691974562313,0.04488268059605055,0.2804704369317079
2025-02-28 07:23:00,79923.99,9981.362915131944,0.04488268059605055,0.23378321862244528
2025-02-28 07:24:00,79677.99,9970.321775705315,0.04488268059605055,0.34414216648521473
2025-02-28 07:25:00,79649.98,9969.06461182182,0.04488268059605055,0.35670783367886505
2025-02-28 07:26:00,79518.59,9963.167476418304,0.04488268059605055,0.4156511757914199
2025-02-28 07:27:00,79572.01,9965.565109215746,0.04488268059605055,0.3916862367880448
2025-02-28 07:28:00,79391.98,9957.48488022804,0.04488268059605055,0.4724501448520011
2025-02-28 07:29:00,79500.01,9962.33355621283,0.04488268059605055,0.4239864166503171
2025-02-28 07:30:00,79545.95,9964.395466559412,0.04488268059605055,0.40337710744376015
2025-02-28 07:31:00,79554.0,9964.756772138211,0.04488268059605055,0.3997657678897048
2025-02-28 07:32:00,79441.27,9959.697147554618,0.04488268059605055,0.4503379800546275
2025-02-28 07:33:00,79312.0,9953.895163433966,0.04488268059605055,0.5083302613156855
2025-02-28 07:34:00,79282.0,9952.548683016084,0.04488268059605055,0.5217886695916383
2025-02-28 07:35:00,79224.22,9949.955361731245,0.04488268059605055,0.5477095639311099
2025-02-28 07:36:00,79040.0,9941.687074311842,0.04488268059605055,0.6303531630176007
2025-02-28 07:37:00,79016.72,9940.642205507565,0.04488268059605055,0.6407968878397367
2025-02-28 07:38:00,79141.26,9946.231894548997,0.04488268059605055,0.584926548950193
2025-02-28 07:39:00,79163.81,9947.243998996437,0.04488268059605055,0.5748103120627827
2025-02-28 07:40:00,79266.47,9951.851654986429,0.04488268059605055,0.5287556389424752
2025-02-28 07:41:00,79310.99,9953.849831926565,0.04488268059605055,0.5087833610609654
2025-02-28 07:42:00,79343.39,9955.304030777876,0.04488268059605055,0.4942482801229611
2025-02-28 07:43:00,79193.98,9948.59810947002,0.04488268059605055,0.5612756394732679
2025-02-28 07:44:00,79242.97,9950.796911992422,0.04488268059605055,0.5392980587586326
2025-02-28 07:45:00,79197.99,9948.778089019212,0.04488268059605055,0.5594766989003689
2025-02-28 07:46:00,79149.9,9946.619680909347,0.04488268059605055,0.5810505273667168
2025-02-28 07:47:00,79000.0,9939.891767087998,0.04488268059605055,0.6482977073855438
2025-02-28 07:48:00,78956.0,9937.916929141773,0.04488268059605055,0.6680367061902577
2025-02-28 07:49:00,79000.01,9939.892215914804,0.04488268059605055,0.648293221249452
2025-02-28 07:50:00,79116.71,9945.130024740363,0.04488268059605055,0.595940013056016
2025-02-28 07:51:00,79062.86,9942.713092390266,0.04488268059605055,0.620097855911342
2025-02-28 07:52:00,79044.05,9941.868849168255,0.04488268059605055,0.6285362779003524
2025-02-28 07:53:00,78931.77,9936.829421790932,0.04488268059605055,0.6789066139411223
2025-02-28 07:54:00,79003.47,9940.047509989667,0.04488268059605055,0.6467410181616247
2025-02-28 07:55:00,78938.38,9937.12609630967,0.04488268059605055,0.6759412779843342
2025-02-28 07:56:00,79054.02,9942.316329493799,0.04488268059605055,0.6240636002166378
2025-02-28 07:57:00,79222.23,9949.866045196859,0.04488268059605055,0.5486023050134125
2025-02-28 07:58:00,79136.36,9946.011969414076,0.04488268059605055,0.5871247556352694
2025-02-28 07:59:00,79204.59,9949.074314711144,0.04488268059605055,0.5565158490796728
2025-02-28 08:00:00,79222.09,9949.859761621576,0.04488268059605055,0.5486651109186989
2025-02-28 08:01:00,79253.99,9951.29151913259,0.04488268059605055,0.5343543367852703
2025-02-28 08:02:00,79340.63,9955.180154579431,0.04488268059605055,0.4954864536843385
2025-02-28 08:03:00,79396.04,9957.667103911259,0.04488268059605055,0.47062877359866095
2025-02-28 08:04:00,79375.9,9956.763166724053,0.04488268059605055,0.47966385168792797
2025-02-28 08:05:00,79200.01,9948.868752034014,0.04488268059605055,0.5585704994098089
2025-02-28 08:06:00,79264.63,9951.769070854132,0.04488268059605055,0.5295810879833996
2025-02-28 08:07:00,79310.0,9953.805398072775,0.04488268059605055,0.5092274885340798
2025-02-28 08:08:00,79330.02,9954.703949338307,0.04488268059605055,0.5002462440779336
2025-02-28 08:09:00,79306.85,9953.664017628897,0.04488268059605055,0.5106406214030589
2025-02-28 08:10:00,79245.18,9950.896102716539,0.04488268059605055,0.5383066226823086
2025-02-28 08:11:00,78971.99,9938.634603204504,0.04488268059605055,0.6608633745791759
2025-02-28 08:12:00,78740.36,9928.23842789804,0.04488268059605055,0.7647757448777666
2025-02-28 08:13:00,78735.35,9928.013565668254,0.04488268059605055,0.7670232990598537
2025-02-28 08:14:00,78786.02,9930.287771094056,0.04488268059605055,0.7442920474817823
2025-02-28 08:15:00,78696.35,9926.263141125008,0.04488268059605055,0.7845192298185906
2025-02-28 08:16:00,78578.39,9920.968780121897,0.04488268059605055,0.8374376911596216
2025-02-28 08:17:00,78417.3,9913.73862910468,0.04488268059605055,0.9097048574653547
2025-02-28 08:18:00,78592.02,9921.580531058422,0.04488268059605055,0.8313230876662421
2025-02-28 08:19:00,78564.08,9920.326508962567,0.04488268059605055,0.8438573519072491
2025-02-28 08:20:00,78709.85,9926.869057313055,0.04488268059605055,0.7784629460944054
2025-02-28 08:21:00,78863.36,9933.758997611354,0.04488268059605055,0.709596270946391
2025-02-28 08:22:00,78584.01,9921.221020786848,0.04488268059605055,0.8349164826759117
2025-02-28 08:23:00,78460.0,9915.65511956613,0.04488268059605055,0.8905490563526037
2025-02-28 08:24:00,78518.01,9918.258763867509,0.04488268059605055,0.8645249808830006
2025-02-28 08:25:00,78556.01,9919.964305730158,0.04488268059605055,0.84747766373347
2025-02-28 08:26:00,78606.87,9922.247038865273,0.04488268059605055,0.8246611755696529
2025-02-28 08:27:00,78513.98,9918.077886664705,0.04488268059605055,0.8663328937280832
2025-02-28 08:28:00,78704.01,9926.606942458373,0.04488268059605055,0.7810828495721367
2025-02-28 08:29:00,78862.01,9933.698405992549,0.04488268059605055,0.7102018993188132
2025-02-28 08:30:00,78762.0,9929.20968910614,0.04488268059605055,0.7550677463747174
2025-02-28 08:31:00,79033.87,9941.411943479787,0.04488268059605055,0.6331031644419967
2025-02-28 08:32:00,79196.01,9948.68922131163,0.04488268059605055,0.5603649538465978
2025-02-28 08:33:00,79102.01,9944.470249335602,0.04488268059605055,0.6025346331112269
2025-02-28 08:34:00,78982.21,9939.093304200196,0.04488268059605055,0.6562785434931642
2025-02-28 08:35:00,79075.48,9943.279511819388,0.04488268059605055,0.6144363521632606
2025-02-28 08:36:00,79115.13,9945.059110105023,0.04488268059605055,0.5966488225585332
2025-02-28 08:37:00,78964.0,9938.27599058654,0.04488268059605055,0.66444779731668
2025-02-28 08:38:00,78893.99,9935.133754118011,0.04488268059605055,0.6958552360966496
2025-02-28 08:39:00,78881.55,9934.575413571398,0.04488268059605055,0.701435989395059
2025-02-28 08:40:00,78768.87,9929.518033121833,0.04488268059605055,0.7519857708795404
2025-02-28 08:41:00,78744.39,9928.419305100842,0.04488268059605055,0.7629678320327021
2025-02-28 08:42:00,78619.98,9922.835450807888,0.04488268059605055,0.8187798511530512
2025-02-28 08:43:00,78715.99,9927.144636971914,0.04488268059605055,0.7757084585339358
2025-02-28 08:44:00,78487.01,9916.867400769032,0.04488268059605055,0.8784320027681415
2025-02-28 08:45:00,78430.02,9914.309536801862,0.04488268059605055,0.9039984923563547
2025-02-28 08:46:00,78362.36,9911.272774632733,0.04488268059605055,0.934351689154714
2025-02-28 08:47:00,78408.02,9913.32211782875,0.04488268059605055,0.9138679917587114
2025-02-28 08:48:00,78452.0,9915.296058121363,0.04488268059605055,0.8941379652261814
2025-02-28 08:49:00,78563.14,9920.284319242808,0.04488268059605055,0.844279048699886
2025-02-28 08:50:00,78683.57,9925.68954046699,0.04488268059605055,0.790252511744142
2025-02-28 08:51:00,78425.85,9914.122376023777,0.04488268059605055,0.9058692111067054
2025-02-28 08:52:00,78586.21,9921.31976268416,0.04488268059605055,0.8339295327356796
2025-02-28 08:53:00,78728.27,9927.695796289634,0.04488268059605055,0.7701994834129783
2025-02-28 08:54:00,78762.66,9929.239311675332,0.04488268059605055,0.7547716613926533
2025-02-28 08:55:00,78947.47,9937.534079876288,0.04488268059605055,0.6718633802767233
2025-02-28 08:56:00,79097.99,9944.289820959606,0.04488268059605055,0.6043380598201996
2025-02-28 08:57:00,78975.19,9938.778227782412,0.04488268059605055,0.6594278110297376
2025-02-28 08:58:00,79034.19,9941.426305937577,0.04488268059605055,0.6329596080870564
2025-02-28 08:59:00,78975.99,9938.814133926888,0.04488268059605055,0.659068920142387
2025-02-28 09:00:00,79223.08,9949.904195475367,0.04488268059605055,0.5482209834455843
2025-02-28 09:01:00,79199.3,9948.836885330791,0.04488268059605055,0.5588890150723326
2025-02-28 09:02:00,79100.0,9944.380035147604,0.04488268059605055,0.6034363464657132
2025-02-28 09:03:00,79150.01,9946.624618004213,0.04488268059605055,0.581001179869706
2025-02-28 09:04:00,79123.95,9945.454975347879,0.04488268059605055,0.5926920505254213
2025-02-28 09:05:00,79180.53,9947.994437416004,0.04488268059605055,0.5673094925169754
2025-02-28 09:06:00,79078.28,9943.405183325058,0.04488268059605055,0.6131802340574974
2025-02-28 09:07:00,79200.0,9948.86830320721,0.04488268059605055,0.5585749855458826
2025-02-28 09:08:00,79281.23,9952.514123352026,0.04488268059605055,0.5221341020707131
2025-02-28 09:09:00,79402.0,9957.93460468761,0.04488268059605055,0.46795503648784514
2025-02-28 09:10:00,79337.94,9955.059420168629,0.04488268059605055,0.4966932242930728
2025-02-28 09:11:00,79355.86,9955.86371780491,0.04488268059605055,0.48865406841623976
2025-02-28 09:12:00,79327.21,9954.577829005833,0.04488268059605055,0.5015068483197704
2025-02-28 09:13:00,79228.34,9950.1402783753,0.04488268059605055,0.5458612758612185
2025-02-28 09:14:00,79155.99,9946.893016434176,0.04488268059605055,0.5783184704867065
2025-02-28 09:15:00,79306.08,9953.629457964838,0.04488268059605055,0.5109860538821337
2025-02-28 09:16:00,79477.71,9961.33267243554,0.04488268059605055,0.43399050013543045
2025-02-28 09:17:00,79473.11,9961.126212104797,0.04488268059605055,0.4360541227377504
2025-02-28 09:18:00,79439.57,9959.620846997605,0.04488268059605055,0.45110062319026545
2025-02-28 09:19:00,79362.97,9956.182833663948,0.04488268059605055,0.48546442565483944
2025-02-28 09:20:00,79333.0,9954.837699726484,0.04488268059605055,0.49890937552251663
2025-02-28 09:21:00,79372.02,9956.58902192334,0.04488268059605055,0.48140447249161417
2025-02-28 09:22:00,79518.66,9963.170618205946,0.04488268059605055,0.4156197728387768
2025-02-28 09:23:00,79840.01,9977.593667615487,0.04488268059605055,0.2714577895229185
2025-02-28 09:24:00,79760.94,9974.044794060757,0.04488268059605055,0.30692966760222345
2025-02-28 09:25:00,79849.99,9978.041596767836,0.04488268059605055,0.26698062570311193
2025-02-28 09:26:00,79980.01,9983.877242898934,0.04488268059605055,0.20865188423516293
2025-02-28 09:27:00,80141.98,9991.146890675076,0.04488268059605055,0.13598993795332606
2025-02-28 09:28:00,80355.78,10000.742807786512,0.04488268059605055,0.04007634830674145
2025-02-28 09:29:00,80419.19,10003.588818563108,0.04488268059605055,0.011629759347467948
2025-02-28 09:30:00,80692.01,10015.833711483323,0.04488268059605055,0.0
2025-02-28 09:31:00,80589.99,10011.254780408914,0.04488268059605055,0.0457169238858228
2025-02-28 09:32:00,80656.01,10014.217934981865,0.04488268059605055,0.016132221720147128
2025-02-28 09:33:00,80641.51,10013.56713611322,0.04488268059605055,0.022629922135223537
2025-02-28 09:34:00,80622.29,10012.704490992166,0.04488268059605055,0.03124273606468978
2025-02-28 09:35:00,80648.01,10013.858873537096,0.04488268059605055,0.019717159880189912
2025-02-28 09:36:00,80650.02,10013.949087725094,0.04488268059605055,0.018816444167483817
2025-02-28 09:37:00,80598.64,10011.64301559607,0.04488268059605055,0.041840709500283915
2025-02-28 09:38:00,80420.0,10003.62517353439,0.04488268059605055,0.1218923786138277
2025-02-28 09:39:00,80464.04,10005.60180678784,0.04488268059605055,0.1021572940428562
2025-02-28 09:40:00,80332.0,9999.675497641938,0.04488268059605055,0.16132669837418936
2025-02-28 09:41:00,80192.2,9993.40089889461,0.04488268059605055,0.22397349272076675
