timestamp,funding_rate,trade_size,entry_spot,close_spot,entry_futures,close_futures,total_profit,funding_profit,spot_pnl,futures_pnl,fees
2024-02-23 16:00:00,0.00013479,0.01347,51288.42,50744.15,51316.9,50771.9,-1.9589416292099866,0.09317205668997,-8.705695617899956,6.653581932,2.0619467859
2024-02-24 00:00:00,0.00012557,0.01255,50915.96,51068.7,50952.3,51099.8,-1.7742265025969757,0.08029590790305001,0.6369795169999743,-2.4915019275,1.9202844105000003
2024-02-24 08:00:00,0.0001,0.01,50911.11,51099.34,50938.1,51124.6,-1.4621799000000406,0.05093810000000001,0.8621954999999593,-2.3753135,1.5304179999999998
2024-02-24 16:00:00,0.0001,0.01,50744.15,51568.22,50771.9,51602.1,-1.5455217999999746,0.05077190000000001,7.217576299999997,-8.813869999999971,1.5349937
2024-02-25 00:00:00,0.00012991,0.01299,51068.7,51719.28,51099.8,51756.8,-2.000432785716159,0.08623249148382,7.115818339800022,-9.202483617,2.0032694772
2024-02-25 08:00:00,0.0001,0.01,51099.34,51524.02,51124.6,51547.8,-1.4736710000000404,0.051124600000000006,3.220566400000003,-4.745362000000044,1.5395955999999997
2024-02-25 16:00:00,0.0001,0.01,51568.22,51728.85,51602.1,51764.9,-1.519903600000055,0.051602100000000005,0.573329299999974,-2.144835000000029,1.5498056999999998
2024-02-26 00:00:00,0.0001,0.01,51719.28,51293.26,51756.8,51327.5,-1.4609900999999392,0.05175680000000001,-5.290325399999968,3.7775785000000295,1.5455469000000002
2024-02-26 08:00:00,0.00011438,0.01143,51524.02,52842.32,51547.8,52872.3,-1.7931424306294463,0.06739170707052,13.875261733800034,-15.7357958715,1.7896681376999997
2024-02-26 16:00:00,0.00015012,0.01501,51728.85,54476.47,51764.9,54511.6,-2.261295874412042,0.11664191128788001,39.64763434680004,-42.02557213249996,2.3917469857
2024-02-27 00:00:00,0.00015061,0.01506,51293.26,56059.08,51327.5,56100.0,-2.409835767688506,0.11642034771149999,70.1565229596,-72.682779075,2.4256553154000002
2024-02-27 08:00:00,0.00026761,0.02676,52842.32,56745.66,52872.3,56775.0,-4.003897398807567,0.37863141999228,101.52080405520009,-105.90333287399993,4.3996552187999995
2024-02-27 16:00:00,0.00021567,0.02156,54476.47,57037.34,54511.6,57074.5,-3.397432199995805,0.25347050160431994,52.8081194563999,-56.459022158000025,3.6071359016
2024-02-28 00:00:00,0.00027227,0.02722,56059.08,58241.1,56100.0,58300.0,-4.741882774260091,0.41576772534000006,56.28333350039991,-61.440984,4.6682348996
2024-02-28 08:00:00,0.0003226199999999,0.03226,56745.66,60966.22,56775.0,61000.0,-5.249432027670252,0.5908983711298168,132.35788035119992,-138.19821075,5.6970959988
2024-02-28 16:00:00,0.00073521,0.05,57037.34,62432.1,57074.5,62487.9,-7.796444842749963,2.09808715725,263.7645280000001,-273.65906000000007,8.962532000000001
2024-02-29 00:00:00,0.00022965,0.02296,58241.1,62707.17,58300.0,62761.5,-3.7544289580000054,0.30740214120000003,99.7639949208,-103.82582602000001,4.1667582992
2024-02-29 08:00:00,0.00026729,0.02672,60966.22,62768.02,61000.0,62809.1,-4.719663152000074,0.43566131680000003,44.837917107199885,-49.99324157599996,4.960268468800001
2024-02-29 16:00:00,0.00023682,0.02368,62432.1,61130.98,62487.9,61203.3,-4.431245397960883,0.35042574443904,-33.73649533439989,28.954824191999965,4.3904775424
2024-03-01 00:00:00,0.00053538,0.05,62707.17,61434.0,62761.5,61485.8,-7.506678406500072,1.6800625935,-69.86555849999992,60.67881749999985,9.313241000000001
2024-03-01 08:00:00,0.00069091,0.05,62768.02,61263.99,62809.1,61335.3,-8.646938735950158,2.16977176405,-81.40310049999994,70.58638999999978,9.3052105
2024-03-01 16:00:00,0.00076337,0.05,61130.98,62387.9,61203.3,62430.6,-5.449753343949858,2.33603815605,56.67005599999992,-64.45584749999978,9.266791500000002
2024-03-02 00:00:00,0.00057031,0.05,61434.0,62011.85,61485.8,62071.9,-7.920436670100003,1.7532983299000002,22.720207499999926,-32.39394249999993,9.261235000000003
2024-03-02 08:00:00,0.00053322,0.05,61263.99,61771.2,61335.3,61834.5,-7.195244066699896,1.6352604333000003,19.20874049999996,-28.039244999999855,9.231004500000001
2024-03-02 16:00:00,0.00064824,0.05,62387.9,61987.28,62430.6,62039.9,-7.80302089280028,2.0235006072,-26.249759000000132,16.423237499999853,9.3305215
2024-03-03 00:00:00,0.0004601,0.04601,62011.85,61598.0,62071.9,61641.0,-6.434821435447969,1.3140125275519003,-24.728527698499935,16.979693735500067,8.533304463
2024-03-03 08:00:00,0.0003342599999999,0.03342,61771.2,62164.63,61834.5,62210.7,-4.948152835602702,0.6907512949971933,9.006495161400007,-14.645399291999903,6.2147307306
2024-03-03 16:00:00,0.00057174,0.05,61987.28,63113.97,62039.9,63178.5,-8.207487878699808,1.7735346213000003,50.07943750000012,-60.06045999999993,9.385522500000002
2024-03-04 00:00:00,0.00056395,0.05,61598.0,64066.62,61641.0,64120.6,-8.238148902499802,1.7381220975000002,117.14776900000014,-127.12403999999994,9.427271000000001
2024-03-04 08:00:00,0.00046266,0.04626,62164.63,66451.65,62210.7,66505.4,-7.950795367907887,1.3314739378921199,192.36775608719987,-201.65002539299988,8.9269925058
2024-03-04 16:00:00,0.00042989,0.04298,63113.97,68245.71,63178.5,68296.4,-6.709063012811839,1.1673284345877,214.91634615360022,-222.79273760099974,8.471234647400001
2024-03-05 00:00:00,0.00044598,0.04459,64066.62,66129.64,64120.6,66223.8,-9.227987665067431,1.27511816633292,86.18461056659984,-96.68771639800019,8.7114796314
2024-03-05 08:00:00,0.00055071,0.05,66451.65,66773.05,66505.4,66841.3,-8.888643058300003,1.8312594417,9.408765000000436,-20.12866750000044,9.994902500000002
2024-03-05 16:00:00,0.00046833,0.04683,68245.71,63724.01,68296.4,63747.4,-6.495619166048584,1.4978693985519598,-217.93135298760018,209.93786442299964,9.2719475646
2024-03-06 00:00:00,0.0006362,0.05,66129.64,66676.46,66223.8,66759.4,-7.2973059219992145,2.106579078,20.70069500000035,-30.104579999999565,9.964884999999999
2024-03-06 08:00:00,0.0004896,0.04896,66773.05,66481.12,66841.3,66541.3,-7.791982507699572,1.6022405035007998,-20.81701696320037,11.422793952,9.7893302112
2024-03-06 16:00:00,0.00082969,0.05,63724.01,66074.04,63747.4,66128.1,-8.625760984700648,2.6445290153000003,111.01159749999958,-122.28188750000022,9.736790000000001
2024-03-07 00:00:00,0.00088148,0.05,66676.46,66387.78,66759.4,66447.8,-5.895038204400814,2.9423537956,-21.087212000000378,12.249819999999565,9.983391999999998
2024-03-07 08:00:00,0.0003628,0.03628,66481.12,67260.01,66541.3,67317.1,-6.292372229940927,0.8758421424592,23.40600100359998,-30.574215376000105,7.2803195724
2024-03-07 16:00:00,0.00033876,0.03387,66074.04,66823.17,66128.1,66870.0,-5.749930553065923,0.7587406731337201,20.87180459730016,-27.3804758234998,6.753551326199999
2024-03-08 00:00:00,0.00049354,0.04935,66387.78,67223.02,66447.8,67308.5,-9.532164842587399,1.6184158399122,34.625401020000254,-45.775981702499855,9.894129682500001
2024-03-08 08:00:00,0.0003031,0.0303,67260.01,67617.6,67317.1,67685.8,-5.850482983796576,0.6182355342030001,6.748185417000336,-13.216903934999912,6.132085518000001
2024-03-08 16:00:00,0.00040984,0.04098,66823.17,68124.19,66870.0,68180.2,-7.5504198980157184,1.1230979127840002,47.78565678720017,-56.45917459799988,8.297321410800002
2024-03-09 00:00:00,0.00054217,0.05,67223.02,68288.64,67308.5,68336.3,-6.451070527750382,1.8246324722500002,46.50541699999977,-54.78112000000015,10.166703000000002
2024-03-09 08:00:00,0.00034819,0.03481,67617.6,68288.2,67685.8,68341.6,-5.762864468983789,0.8203853260166201,18.612705101999694,-25.195954897000103,7.098437795000001
2024-03-09 16:00:00,0.00043497,0.04349,68124.19,68313.27,68180.2,68360.1,-7.213741462977243,1.2897542959230601,2.2894240646000767,-10.79291982350038,8.9027339589
2024-03-10 00:00:00,0.00062913,0.05,68288.64,69347.16,68336.3,69430.0,-9.935326679049659,2.14962082095,46.044210000000206,-58.12915749999986,10.3259475
2024-03-10 08:00:00,0.00019134,0.01913,68288.2,69194.83,68341.6,69254.7,-3.819776977637023,0.25015309576272005,14.71378153610009,-18.783711609499832,3.9461589734
2024-03-10 16:00:00,0.00031281,0.03128,68313.27,68955.88,68360.1,69001.8,-5.74477147628221,0.6688828517176801,15.807061788000018,-22.22071611599991,6.442119128000001
2024-03-11 00:00:00,0.00026407,0.0264,69347.16,71019.99,69430.0,71223.8,-8.271903285360025,0.48402763464,40.45701924000005,-49.21295016000008,5.56232292
2024-03-11 08:00:00,0.0003101,0.03101,69194.83,72010.0,69254.7,72061.4,-5.641246093405272,0.6659671153947,82.91965992169995,-89.22687313049991,6.5698679088
2024-03-11 16:00:00,0.0006345099999999,0.05,68955.88,72078.1,69001.8,72153.8,-9.880472394100309,2.189116605899655,149.05930100000006,-161.12889,10.580589000000002
2024-03-12 00:00:00,0.00054479,0.05,71019.99,72121.1,71223.8,72175.5,-1.3314362998998348,1.9401007001,47.89844550000003,-51.16998249999986,10.742037000000002
2024-03-12 08:00:00,0.00035489,0.03548,72010.0,71703.41,72061.4,71779.2,-7.608680314471899,0.9073609163280799,-15.976764986799875,7.460723755999895,7.650684030799999
2024-03-12 16:00:00,0.0007842799999999,0.05,72078.1,71452.01,72153.8,71503.2,-6.712991386800624,2.8294391131996393,-38.481005500000556,28.93857500000029,10.767930500000002
2024-03-13 00:00:00,0.00066396,0.05,72121.1,72855.16,72175.5,72964.0,-11.20321825100012,2.396082249,29.454186999999884,-43.0534875,10.8773005
2024-03-13 08:00:00,0.0004447,0.04447,71703.41,72634.95,71779.2,72670.2,-6.408253728827482,1.4194917493728,35.00685693079972,-42.834602409000006,9.6305592782
2024-03-13 16:00:00,0.000453,0.0453,71452.01,73072.41,71503.2,73127.6,-8.53673382912001,1.4673100168799997,66.85716377400038,-76.8612076200004,9.822843846
2024-03-14 00:00:00,0.0004793499999999,0.04793,72855.16,73224.0,72964.0,73280.7,-6.330892361638378,1.6763658126616503,10.676927061199832,-18.68418523549986,10.5063283743
2024-03-14 08:00:00,0.00033224,0.03322,72634.95,70844.01,72670.2,70904.5,-7.18755769062161,0.8020619275785599,-64.26139785120007,56.2717782329999,7.1511468182
2024-03-14 16:00:00,0.0006442,0.05,73072.41,71388.94,73127.6,71455.5,-9.050705003999752,2.3554399960000008,-91.39656750000006,79.9904225000003,10.837645000000002
2024-03-15 00:00:00,0.0004540199999999,0.0454,73224.0,68448.29,73280.7,68487.4,-7.340972821004868,1.5104990149952673,-223.2491559660003,214.39768413000016,9.650057836000002
2024-03-15 08:00:00,0.00024393,0.02439,70844.01,68157.07,70904.5,68199.2,-4.216962593732475,0.42184296896714996,-68.9247029411997,64.28589737850007,5.086605962699999
2024-03-15 16:00:00,0.00038753,0.03875,71388.94,69499.85,71455.5,69552.2,-6.567795240793501,1.07303205920625,-78.66167811249987,71.02085081250011,8.1914648
2024-03-16 00:00:00,0.00038258,0.03825,68448.29,69432.45,68487.4,69490.2,-7.623516866930977,1.0022230380689998,32.370181695000134,-40.99592160000011,7.912759905
2024-03-16 08:00:00,0.00038515,0.03851,68157.07,68385.58,68199.2,68431.8,-7.035054094901628,1.0115391615988,3.5416626484997984,-11.588255905000226,7.889087356500001
2024-03-16 16:00:00,0.00014328,0.01432,69499.85,65300.63,69552.2,65351.0,-2.7251910960270394,0.14270508957311998,-62.063173273600114,59.195277087999955,2.8962497856000002
2024-03-17 00:00:00,0.00015306,0.0153,69432.45,65636.67,69490.2,65681.2,-2.735619344816378,0.16273340118359997,-60.14199153599998,57.24363879,3.1006187459999994
2024-03-17 08:00:00,0.0001,0.01,68385.58,67965.5,68431.8,68009.8,-1.9580870000000186,0.06843180000000001,-5.564310800000018,3.5377919999999996,2.0457188000000004
2024-03-17 16:00:00,0.00023202,0.0232,65300.63,68393.48,65351.0,68447.9,-4.395955046735892,0.35177554526399996,68.65241664799996,-73.40014723999985,4.653770591999999
2024-03-18 00:00:00,0.00020813,0.02081,65636.67,68218.38,65681.2,68262.9,-3.894526403073442,0.28447744792636,50.93986150950013,-55.11886536049994,4.179211950999999
2024-03-18 08:00:00,0.00013088,0.01308,67965.5,67467.19,68009.8,67509.2,-2.5113739612779726,0.11642668392192,-8.28935438519997,5.661553740000076,2.6577538452000002
2024-03-18 16:00:00,0.00017773,0.01777,68393.48,67609.99,68447.9,67660.0,-3.3315582450053505,0.21617640839459,-16.339398961899835,12.791664308499897,3.626100353400001
2024-03-19 00:00:00,0.00024827,0.02482,68218.38,64704.22,68262.9,64742.1,-4.3642860008581295,0.42064018114205987,-90.52059013200008,85.73566394999989,4.949730981999999
2024-03-19 08:00:00,0.00020181,0.02018,67467.19,64051.85,67509.2,64084.0,-3.5079218564627723,0.27493295873736,-71.57561542720008,67.79276061199994,3.9818296152000006
2024-03-19 16:00:00,0.0003059699999999,0.03059,67609.99,61937.4,67660.0,61974.1,-4.905183274782274,0.6332720448177931,-177.4873827601001,171.94892744050003,5.9456082195999995
2024-03-20 00:00:00,0.00027195,0.02719,64704.22,62957.85,64742.1,62995.1,-4.71186538005702,0.47872383724305007,-50.95493198330007,45.764342766,5.2077189173
2024-03-20 08:00:00,0.0002692299999999,0.02692,64051.85,63600.37,64084.0,63649.0,-5.134865755585663,0.46445978681422745,-15.59023936239989,9.99091382,5.1556839424
2024-03-20 16:00:00,0.00029065,0.02906,61937.4,67840.51,61974.1,67876.4,-5.111084070485163,0.5234511591148999,167.77303053539978,-173.40756576499984,5.658073829599999
2024-03-21 00:00:00,0.00024017,0.02401,62957.85,66985.19,62995.1,67031.8,-4.542378833560349,0.36326009133966997,93.5765010096001,-98.48213993450011,4.680905324899999
2024-03-21 08:00:00,0.00015847,0.01584,63600.37,66557.77,63649.0,66601.6,-2.857488210244874,0.1597694793552,44.783511062400024,-47.800768752000096,3.0932896895999997
2024-03-21 16:00:00,0.00018388,0.01838,67840.51,65501.27,67876.4,65539.9,-3.4978760668998063,0.22940284650016,-45.446053116399966,41.718774203,3.6769177133999995
2024-03-22 00:00:00,0.0001,0.01,66985.19,66178.01,67031.8,66223.4,-1.9186761999999895,0.06703180000000002,-9.403432000000077,7.417724000000087,1.9979079999999998
2024-03-22 08:00:00,0.00010403,0.0104,66557.77,63877.04,66601.6,63920.0,-1.9541292737407723,0.07205707025920001,-29.23611402400003,27.20992768000006,2.035234344
2024-03-22 16:00:00,0.00019304,0.0193,65501.27,63796.64,65539.9,63826.0,-3.320739427687265,0.24418017031279998,-35.39480866299996,31.82988906499989,3.7438305980000006
2024-03-23 00:00:00,0.0001951,0.01951,66178.01,64575.41,66223.4,64606.5,-3.296179082716545,0.2520728159834,-33.817725224199826,30.269473325499884,3.8272448987
2024-03-23 08:00:00,0.00016271,0.01627,63877.04,65104.05,63920.0,65147.5,-2.9872438613359655,0.16921488546400001,17.864930365700033,-21.0213891125,3.1484864468
2024-03-23 16:00:00,0.0001,0.01,63796.64,63990.01,63826.0,64020.3,-1.8625720000000028,0.06382600000000001,0.6558335000000262,-2.582231500000029,1.917098
2024-03-24 00:00:00,0.00011993,0.01199,64575.41,64583.43,64606.5,64624.6,-2.3513125281354714,0.09290160796454999,-1.4524546916000385,-0.9917594444999827,2.3233549361000003
2024-03-24 08:00:00,0.0001,0.01,65104.05,65673.36,65147.5,65718.6,-1.9148571000000816,0.06514750000000001,4.385325899999977,-6.365330500000058,1.9621046
2024-03-24 16:00:00,0.0001,0.01,63990.01,67209.99,64020.3,67260.9,-2.1105856999998807,0.06402030000000002,30.88780000000003,-33.06240599999991,1.9684060000000003
2024-03-25 00:00:00,0.0001080599999999,0.0108,64583.43,66821.19,64624.6,66866.6,-2.099594365819332,0.0754200101807302,22.748638104000023,-24.923652480000083,2.1292223760000004
2024-03-25 08:00:00,0.00010351,0.01035,65673.36,69792.05,65718.6,69844.6,-2.1088588443398777,0.07040620916010001,41.22637450650002,-43.40563956,2.1036065535
2024-03-25 16:00:00,0.00014616,0.01461,67209.99,69880.01,67260.9,69920.5,-2.7091300625663948,0.14362876443383998,37.00610729999985,-39.858866127000084,3.0049950269999997
2024-03-26 00:00:00,0.00015884,0.01588,66821.19,70486.38,66866.6,70535.0,-3.1537247945851448,0.16866292101472,56.022772988400035,-59.3451607039999,3.2714129155999996
2024-03-26 08:00:00,0.00025549,0.02554,69792.05,70250.0,69844.6,70307.1,-5.026867162348916,0.45575100365116,8.119369042999924,-13.601987209,5.366411166000001
2024-03-26 16:00:00,0.00016323,0.01632,69880.01,69988.0,69920.5,70044.1,-3.4932500883312096,0.1862621708688,-0.5202491231999145,-3.1592631360000953,3.4247570592
2024-03-27 00:00:00,0.00028814,0.02881,70486.38,69725.99,70535.0,69798.8,-6.172407528031069,0.585533140669,-25.94635427969998,19.188413610999913,6.061026768700001
2024-03-27 08:00:00,0.00021963,0.02196,70250.0,68874.0,70307.1,68922.0,-4.044966155728787,0.33909640227108007,-33.27212304,28.888060482000128,4.583898558
2024-03-27 16:00:00,0.00018348,0.01834,69988.0,69469.99,70044.1,69532.6,-3.7212712540767825,0.23570002152312,-12.057962936599903,8.100991661,3.8375778756
2024-03-28 00:00:00,0.00026763,0.02676,69725.99,70399.03,69798.8,70456.8,-4.7240114970947324,0.49988356610543994,14.260804864799828,-19.484699928,5.626365463200001
2024-03-28 08:00:00,0.00028757,0.02875,68874.0,71290.39,68922.0,71335.1,-5.381512413225181,0.5698221117750001,65.4414862875,-71.39282081250018,6.045922024999999
2024-03-28 16:00:00,0.00029551,0.02955,69469.99,70780.6,69532.6,70838.7,-5.4779394436014215,0.6071809483983001,34.584120565500015,-40.66924095749974,6.218390892
2024-03-29 00:00:00,0.0004363,0.04362,70399.03,69794.0,70456.8,69855.6,-8.001606046339276,1.3408919662607999,-32.50662856859995,23.164130555999876,9.1754334126
2024-03-29 08:00:00,0.00024195,0.02419,71290.39,69180.0,71335.1,69240.1,-5.053011909205438,0.41750796889455005,-54.44831283409999,48.977792956,5.0982357781
2024-03-29 16:00:00,0.00029899,0.02989,70780.6,69850.54,70838.7,69903.6,-5.523140767631059,0.63307208046957,-32.002958174600366,25.846745326499736,6.306858448100001
2024-03-30 00:00:00,0.0002943,0.02942,69794.0,69852.18,69855.6,69900.1,-5.1569002019866055,0.6048311606136001,-2.3967350156002047,-3.3649963470000004,6.1641969626
2024-03-30 08:00:00,0.0001825,0.01825,69180.0,69999.99,69240.1,70064.9,-3.6683626344371945,0.23061280806249998,12.424782682500094,-16.323758124999788,3.8111929425
2024-03-30 16:00:00,0.00025455,0.02545,69850.54,69582.18,69903.6,69642.1,-5.046012439379014,0.452856317121,-10.378324724000015,4.8794559675,5.3242817565000005
2024-03-31 00:00:00,0.0003017,0.03017,69852.18,70301.73,69900.1,70366.5,-6.216478714370835,0.6362509113289001,9.334480035300087,-16.187209660999823,6.3443651256999996
2024-03-31 08:00:00,0.0001962399999999,0.01962,69999.99,70381.13,70064.9,70446.2,-3.8660647695510857,0.2697658958489825,4.723689225599989,-8.859519891000057,4.1326914654
2024-03-31 16:00:00,0.0003226699999999,0.03226,69582.18,71280.01,69642.1,71363.0,-6.837936819110162,0.7249278932895953,50.22778155060005,-57.79064626299981,6.8186265124
2024-04-01 00:00:00,0.0003436,0.03436,70301.73,69594.94,70366.5,69637.0,-5.6010404570157775,0.830753654184,-29.09215398119978,22.66035987,7.2121097112
2024-04-01 08:00:00,0.00032351,0.03235,70381.13,68237.15,70446.2,68281.0,-5.304488695259735,0.7372581227406999,-73.84205435800033,67.80030753999989,6.728213818
2024-04-01 16:00:00,0.00039889,0.03988,71280.01,69649.8,71363.0,69700.0,-5.990188278448066,1.1352235643516,-70.63305562279967,63.50764378,8.4330770428
2024-04-02 00:00:00,0.00040301,0.0403,69594.94,66455.5,69637.0,66503.3,-7.326386159989212,1.130995617011,-132.0022647320001,123.54488295499989,8.226059777
2024-04-02 08:00:00,0.00070161,0.05,68237.15,64890.0,68281.0,64928.3,-7.313758379499859,2.3953316205,-174.01385749999974,164.30476749999988,9.98659
2024-04-02 16:00:00,0.00033491,0.03349,69649.8,65463.99,69700.0,65505.3,-5.709482803370264,0.78176467223,-144.70773772710015,138.2164902514999,6.788973575599999
2024-04-03 00:00:00,0.00027469,0.02746,66455.5,66135.99,66503.3,66181.1,-4.887218173441514,0.50163355395842,-12.414706915399854,7.02585518799992,5.4627191274
2024-04-03 08:00:00,0.00010926,0.01092,64890.0,65836.01,64928.3,65873.9,-2.059763639846601,0.07746720135336,8.902901170799943,-11.040132011999903,2.1417080412
2024-04-03 16:00:00,0.0001,0.01,65463.99,65963.28,65505.3,65971.9,-1.5792533999999039,0.06550530000000002,3.6786273000000085,-5.323385999999912,1.9716587
2024-04-04 00:00:00,0.0001645599999999,0.01645,66135.99,66091.6,66181.1,66104.8,-2.559122851126852,0.17915303187309112,-2.905359355499991,0.16708347250004763,3.2631953830000002
2024-04-04 08:00:00,0.0001,0.01,65836.01,67647.99,65873.9,67631.8,-1.3956945999999846,0.0658739,16.784960000000105,-18.24652850000009,2.0023685
2024-04-04 16:00:00,0.0001,0.01,65963.28,68487.79,65971.9,68489.9,-1.8857478000000505,0.0659719,23.900589299999947,-25.852308999999998,2.0168196999999997
2024-04-05 00:00:00,0.0001,0.01,66091.6,66930.74,66104.8,66937.4,-1.8639295999999188,0.06610480000000002,7.061176599999994,-8.991210999999913,1.9954344
2024-04-05 08:00:00,0.0001,0.01,67647.99,68190.62,67631.8,68201.5,-2.2406208000000696,0.06763180000000002,4.067913899999901,-6.376166499999971,2.0375526
2024-04-05 16:00:00,0.0001,0.01,68487.79,67820.62,68489.9,67825.7,-2.0058722000000104,0.0684899,-8.034784099999982,5.960421999999971,2.0446621
2024-04-06 00:00:00,0.0001,0.01,66930.74,67992.02,66937.4,67985.1,-1.821102700000127,0.06693740000000001,9.263572399999989,-11.151612500000116,2.0238401
2024-04-06 08:00:00,0.0001,0.01,68190.62,68104.0,68201.5,68094.0,-1.7674221999999538,0.06820150000000001,-2.2291461999999536,0.3935224999999999,2.0444237000000003
2024-04-06 16:00:00,0.0001,0.01,67820.62,68896.0,67825.7,68901.6,-1.9881770000000412,0.0678257,9.386633800000046,-11.442636500000088,2.0508027
2024-04-07 00:00:00,0.0001,0.01,67992.02,69364.01,67985.1,69367.4,-2.0954376999999766,0.06798510000000002,12.346339699999907,-14.509762499999884,2.0603228000000002
