timestamp,close_spot,close_futures,funding_rate
2024-03-07 08:00:00,67260.01000000,67317.10,0.00040984
2024-03-07 08:00:00,67260.01000000,67317.10,0.00040984
2024-03-07 16:00:00,66823.17000000,66870.00,0.00054217
2024-03-07 16:00:00,66823.17000000,66870.00,0.00054217
2024-03-08 00:00:00,67223.02000000,67308.50,0.00034819
2024-03-08 00:00:00,67223.02000000,67308.50,0.00034819
2024-03-08 08:00:00,67617.60000000,67685.80,0.00043497
2024-03-08 08:00:00,67617.60000000,67685.80,0.00043497
2024-03-08 16:00:00,68124.19000000,68180.20,0.00062913
2024-03-08 16:00:00,68124.19000000,68180.20,0.00062913
2024-03-09 00:00:00,68288.64000000,68336.30,0.00019134
2024-03-09 00:00:00,68288.64000000,68336.30,0.00019134
2024-03-09 16:00:00,68313.27000000,68360.10,0.00026407
2024-03-09 16:00:00,68313.27000000,68360.10,0.00026407
2024-03-10 00:00:00,69347.16000000,69430.00,0.00031010
2024-03-10 00:00:00,69347.16000000,69430.00,0.00031010
2024-03-10 08:00:00,69194.83000000,69254.70,0.00063451
2024-03-10 08:00:00,69194.83000000,69254.70,0.00063451
2024-03-10 16:00:00,68955.88000000,69001.80,0.00054479
2024-03-10 16:00:00,68955.88000000,69001.80,0.00054479
2024-03-11 00:00:00,71019.99000000,71223.80,0.00035489
2024-03-11 00:00:00,71019.99000000,71223.80,0.00035489
2024-03-11 08:00:00,72010.00000000,72061.40,0.00078428
2024-03-11 08:00:00,72010.00000000,72061.40,0.00078428
2024-03-11 16:00:00,72078.10000000,72153.80,0.00066396
2024-03-11 16:00:00,72078.10000000,72153.80,0.00066396
2024-03-12 00:00:00,72121.10000000,72175.50,0.00044470
2024-03-12 00:00:00,72121.10000000,72175.50,0.00044470
2024-03-12 08:00:00,71703.41000000,71779.20,0.00045300
2024-03-12 08:00:00,71703.41000000,71779.20,0.00045300
2024-03-12 16:00:00,71452.01000000,71503.20,0.00047935
2024-03-12 16:00:00,71452.01000000,71503.20,0.00047935
2024-03-13 00:00:00,72855.16000000,72964.00,0.00033224
2024-03-13 00:00:00,72855.16000000,72964.00,0.00033224
2024-03-13 16:00:00,73072.41000000,73127.60,0.00045402
2024-03-13 16:00:00,73072.41000000,73127.60,0.00045402
2024-03-14 08:00:00,70844.01000000,70904.50,0.00038753
2024-03-14 08:00:00,70844.01000000,70904.50,0.00038753
2024-03-14 16:00:00,71388.94000000,71455.50,0.00038258
2024-03-14 16:00:00,71388.94000000,71455.50,0.00038258
2024-03-15 00:00:00,68448.29000000,68487.40,0.00038515
2024-03-15 00:00:00,68448.29000000,68487.40,0.00038515
2024-03-15 08:00:00,68157.07000000,68199.20,0.00014328
2024-03-15 08:00:00,68157.07000000,68199.20,0.00014328
2024-03-15 16:00:00,69499.85000000,69552.20,0.00015306
2024-03-15 16:00:00,69499.85000000,69552.20,0.00015306
2024-03-16 00:00:00,69432.45000000,69490.20,0.00010000
2024-03-16 00:00:00,69432.45000000,69490.20,0.00010000
2024-03-16 08:00:00,68385.58000000,68431.80,0.00023202
2024-03-16 08:00:00,68385.58000000,68431.80,0.00023202
2024-03-16 16:00:00,65300.63000000,65351.00,0.00020813
2024-03-16 16:00:00,65300.63000000,65351.00,0.00020813
2024-03-17 00:00:00,65636.67000000,65681.20,0.00013089
2024-03-17 00:00:00,65636.67000000,65681.20,0.00013089
2024-03-17 08:00:00,67965.50000000,68009.80,0.00017773
2024-03-17 08:00:00,67965.50000000,68009.80,0.00017773
2024-03-17 16:00:00,68393.48000000,68447.90,0.00024827
2024-03-17 16:00:00,68393.48000000,68447.90,0.00024827
2024-03-18 00:00:00,68218.38000000,68262.90,0.00020181
2024-03-18 00:00:00,68218.38000000,68262.90,0.00020181
2024-03-18 08:00:00,67467.19000000,67509.20,0.00030597
2024-03-18 08:00:00,67467.19000000,67509.20,0.00030597
2024-03-19 00:00:00,64704.22000000,64742.10,0.00026923
2024-03-19 00:00:00,64704.22000000,64742.10,0.00026923
2024-03-19 08:00:00,64051.85000000,64084.00,0.00029065
2024-03-19 08:00:00,64051.85000000,64084.00,0.00029065
2024-03-20 00:00:00,62957.85000000,62995.10,0.00015847
2024-03-20 00:00:00,62957.85000000,62995.10,0.00015847
2024-03-20 16:00:00,67840.51000000,67876.40,0.00010000
2024-03-20 16:00:00,67840.51000000,67876.40,0.00010000
2024-03-21 00:00:00,66985.19000000,67031.80,0.00010403
2024-03-21 00:00:00,66985.19000000,67031.80,0.00010403
2024-03-21 08:00:00,66557.77000000,66601.60,0.00019304
2024-03-21 08:00:00,66557.77000000,66601.60,0.00019304
2024-03-21 16:00:00,65501.27000000,65539.90,0.00019510
2024-03-21 16:00:00,65501.27000000,65539.90,0.00019510
2024-03-22 00:00:00,66178.01000000,66223.40,0.00016271
2024-03-22 00:00:00,66178.01000000,66223.40,0.00016271
2024-03-22 08:00:00,63877.04000000,63920.00,0.00010000
2024-03-22 08:00:00,63877.04000000,63920.00,0.00010000
2024-03-22 16:00:00,63796.64000000,63826.00,0.00011993
2024-03-22 16:00:00,63796.64000000,63826.00,0.00011993
2024-03-23 00:00:00,64575.41000000,64606.50,0.00010000
2024-03-23 00:00:00,64575.41000000,64606.50,0.00010000
2024-03-23 08:00:00,65104.05000000,65147.50,0.00010000
2024-03-23 08:00:00,65104.05000000,65147.50,0.00010000
2024-03-23 16:00:00,63990.01000000,64020.30,0.00010806
2024-03-23 16:00:00,63990.01000000,64020.30,0.00010806
2024-03-24 00:00:00,64583.43000000,64624.60,0.00010351
2024-03-24 00:00:00,64583.43000000,64624.60,0.00010351
2024-03-24 08:00:00,65673.36000000,65718.60,0.00014616
2024-03-24 08:00:00,65673.36000000,65718.60,0.00014616
2024-03-24 16:00:00,67209.99000000,67260.90,0.00015884
2024-03-24 16:00:00,67209.99000000,67260.90,0.00015884
2024-03-25 00:00:00,66821.19000000,66866.60,0.00025549
2024-03-25 00:00:00,66821.19000000,66866.60,0.00025549
2024-03-25 16:00:00,69880.01000000,69920.50,0.00028815
2024-03-25 16:00:00,69880.01000000,69920.50,0.00028815
2024-03-26 00:00:00,70486.38000000,70535.00,0.00021963
2024-03-26 00:00:00,70486.38000000,70535.00,0.00021963
2024-03-26 08:00:00,70250.00000000,70307.10,0.00018348
2024-03-26 08:00:00,70250.00000000,70307.10,0.00018348
2024-03-26 16:00:00,69988.00000000,70044.10,0.00026764
2024-03-26 16:00:00,69988.00000000,70044.10,0.00026764
2024-03-27 00:00:00,69725.99000000,69798.80,0.00028757
2024-03-27 00:00:00,69725.99000000,69798.80,0.00028757
2024-03-27 16:00:00,69469.99000000,69532.60,0.00043631
2024-03-27 16:00:00,69469.99000000,69532.60,0.00043631
2024-03-28 00:00:00,70399.03000000,70456.80,0.00024195
2024-03-28 00:00:00,70399.03000000,70456.80,0.00024195
2024-03-28 08:00:00,71290.39000000,71335.10,0.00029899
2024-03-28 08:00:00,71290.39000000,71335.10,0.00029899
2024-03-28 16:00:00,70780.60000000,70838.70,0.00029430
2024-03-28 16:00:00,70780.60000000,70838.70,0.00029430
2024-03-29 00:00:00,69794.00000000,69855.60,0.00018250
2024-03-29 00:00:00,69794.00000000,69855.60,0.00018250
2024-03-29 08:00:00,69180.00000000,69240.10,0.00025456
2024-03-29 08:00:00,69180.00000000,69240.10,0.00025456
2024-03-29 16:00:00,69850.54000000,69903.60,0.00030170
2024-03-29 16:00:00,69850.54000000,69903.60,0.00030170
2024-03-30 00:00:00,69852.18000000,69900.10,0.00019624
2024-03-30 00:00:00,69852.18000000,69900.10,0.00019624
2024-03-30 08:00:00,69999.99000000,70064.90,0.00032267
2024-03-30 08:00:00,69999.99000000,70064.90,0.00032267
2024-03-30 16:00:00,69582.18000000,69642.10,0.00034360
2024-03-30 16:00:00,69582.18000000,69642.10,0.00034360
2024-03-31 00:00:00,70301.73000000,70366.50,0.00032351
2024-03-31 00:00:00,70301.73000000,70366.50,0.00032351
2024-03-31 08:00:00,70381.13000000,70446.20,0.00039889
2024-03-31 08:00:00,70381.13000000,70446.20,0.00039889
2024-04-01 00:00:00,69594.94000000,69637.00,0.00070161
2024-04-01 00:00:00,69594.94000000,69637.00,0.00070161
2024-04-01 08:00:00,68237.15000000,68281.00,0.00033491
2024-04-01 08:00:00,68237.15000000,68281.00,0.00033491
2024-04-01 16:00:00,69649.80000000,69700.00,0.00027469
2024-04-01 16:00:00,69649.80000000,69700.00,0.00027469
2024-04-02 16:00:00,65463.99000000,65505.30,0.00016456
2024-04-02 16:00:00,65463.99000000,65505.30,0.00016456
2024-04-03 00:00:00,66135.99000000,66181.10,0.00010000
2024-04-03 00:00:00,66135.99000000,66181.10,0.00010000
2024-04-03 08:00:00,65836.01000000,65873.90,0.00010000
2024-04-03 08:00:00,65836.01000000,65873.90,0.00010000
2024-04-03 16:00:00,65963.28000000,65971.90,0.00010000
2024-04-03 16:00:00,65963.28000000,65971.90,0.00010000
2024-04-04 00:00:00,66091.60000000,66104.80,0.00010000
2024-04-04 00:00:00,66091.60000000,66104.80,0.00010000
2024-04-04 08:00:00,67647.99000000,67631.80,0.00010000
2024-04-04 08:00:00,67647.99000000,67631.80,0.00010000
2024-04-04 16:00:00,68487.79000000,68489.90,0.00010000
2024-04-04 16:00:00,68487.79000000,68489.90,0.00010000
2024-04-05 00:00:00,66930.74000000,66937.40,0.00010000
2024-04-05 00:00:00,66930.74000000,66937.40,0.00010000
2024-04-05 08:00:00,68190.62000000,68201.50,0.00010000
2024-04-05 08:00:00,68190.62000000,68201.50,0.00010000
2024-04-05 16:00:00,67820.62000000,67825.70,0.00010000
2024-04-05 16:00:00,67820.62000000,67825.70,0.00010000
2024-04-06 00:00:00,67992.02000000,67985.10,0.00010000
2024-04-06 00:00:00,67992.02000000,67985.10,0.00010000
2024-04-06 08:00:00,68104.00000000,68094.00,0.00010000
2024-04-06 08:00:00,68104.00000000,68094.00,0.00010000
2024-04-06 16:00:00,68896.00000000,68901.60,0.00010000
2024-04-06 16:00:00,68896.00000000,68901.60,0.00010000
2024-04-07 00:00:00,69364.01000000,69367.40,0.00010000
2024-04-07 00:00:00,69364.01000000,69367.40,0.00010000
2024-04-07 08:00:00,69543.74000000,69567.90,0.00010000
2024-04-07 08:00:00,69543.74000000,69567.90,0.00010000
2024-04-07 16:00:00,69360.39000000,69362.70,0.00010000
2024-04-07 16:00:00,69360.39000000,69362.70,0.00010000
2024-04-08 08:00:00,71773.98000000,71815.70,0.00010000
2024-04-08 08:00:00,71773.98000000,71815.70,0.00010000
2024-04-09 00:00:00,70383.99000000,70444.00,0.00020915
2024-04-09 00:00:00,70383.99000000,70444.00,0.00020915
2024-04-10 00:00:00,69336.28000000,69381.60,0.00011929
2024-04-10 00:00:00,69336.28000000,69381.60,0.00011929
2024-04-10 16:00:00,70631.08000000,70681.70,0.00010000
2024-04-10 16:00:00,70631.08000000,70681.70,0.00010000
2024-04-11 00:00:00,70735.99000000,70789.10,0.00013979
2024-04-11 00:00:00,70735.99000000,70789.10,0.00013979
2024-04-11 08:00:00,70000.00000000,70045.90,0.00020153
2024-04-11 08:00:00,70000.00000000,70045.90,0.00020153
2024-04-11 16:00:00,70006.23000000,70055.70,0.00019763
2024-04-11 16:00:00,70006.23000000,70055.70,0.00019763
2024-04-12 00:00:00,70764.01000000,70825.90,0.00011258
2024-04-12 00:00:00,70764.01000000,70825.90,0.00011258
2024-04-12 16:00:00,67116.52000000,67136.40,0.00012214
2024-04-12 16:00:00,67116.52000000,67136.40,0.00012214
2024-04-13 00:00:00,67446.52000000,67466.10,0.00010000
2024-04-13 00:00:00,67446.52000000,67466.10,0.00010000
2024-04-13 08:00:00,67676.00000000,67683.20,0.00010000
2024-04-13 08:00:00,67676.00000000,67683.20,0.00010000
2024-04-14 00:00:00,64464.30000000,64449.90,0.00010000
2024-04-14 00:00:00,64464.30000000,64449.90,0.00010000
2024-04-14 08:00:00,64180.97000000,64163.30,0.00010000
2024-04-14 08:00:00,64180.97000000,64163.30,0.00010000
2024-04-14 16:00:00,65661.84000000,65615.90,0.00010000
2024-04-14 16:00:00,65661.84000000,65615.90,0.00010000
2024-04-15 00:00:00,66263.84000000,66224.80,0.00010000
2024-04-15 00:00:00,66263.84000000,66224.80,0.00010000
2024-04-15 16:00:00,63419.99000000,63392.70,0.00010000
2024-04-15 16:00:00,63419.99000000,63392.70,0.00010000
2024-04-16 08:00:00,61762.20000000,61749.20,0.00009525
2024-04-16 08:00:00,61762.20000000,61749.20,0.00009525
2024-04-16 16:00:00,63793.39000000,63765.00,0.00003513
2024-04-16 16:00:00,63793.39000000,63765.00,0.00003513
2024-04-17 00:00:00,63297.84000000,63260.80,0.00006375
2024-04-17 00:00:00,63297.84000000,63260.80,0.00006375
2024-04-17 08:00:00,60304.95000000,60272.00,0.00003574
2024-04-17 08:00:00,60304.95000000,60272.00,0.00003574
2024-04-17 16:00:00,61277.37000000,61254.50,0.00006534
2024-04-17 16:00:00,61277.37000000,61254.50,0.00006534
2024-04-18 00:00:00,61178.08000000,61154.70,0.00006937
2024-04-18 00:00:00,61178.08000000,61154.70,0.00006937
2024-04-18 08:00:00,63498.70000000,63474.00,0.00005982
2024-04-18 08:00:00,63498.70000000,63474.00,0.00005982
2024-04-18 16:00:00,63470.08000000,63445.00,-0.00003334
2024-04-18 16:00:00,63470.08000000,63445.00,-0.00003334
2024-04-19 08:00:00,64437.17000000,64417.70,0.00006641
2024-04-19 08:00:00,64437.17000000,64417.70,0.00006641
2024-04-19 16:00:00,63818.01000000,63787.40,0.00005880
2024-04-19 16:00:00,63818.01000000,63787.40,0.00005880
2024-04-20 00:00:00,63961.22000000,63937.90,0.00010000
2024-04-20 00:00:00,63961.22000000,63937.90,0.00010000
2024-04-20 08:00:00,64808.35000000,64771.00,-0.00000766
2024-04-20 08:00:00,64808.35000000,64771.00,-0.00000766
2024-04-20 16:00:00,64940.59000000,64897.20,0.00004204
2024-04-20 16:00:00,64940.59000000,64897.20,0.00004204
2024-04-21 00:00:00,65150.66000000,65109.80,0.00003186
2024-04-21 00:00:00,65150.66000000,65109.80,0.00003186
2024-04-21 08:00:00,65043.69000000,65015.00,-0.00002093
2024-04-21 08:00:00,65043.69000000,65015.00,-0.00002093
2024-04-21 16:00:00,64941.15000000,64912.60,0.00008271
2024-04-21 16:00:00,64941.15000000,64912.60,0.00008271
2024-04-22 00:00:00,65980.00000000,65943.70,0.00004409
2024-04-22 00:00:00,65980.00000000,65943.70,0.00004409
2024-04-22 08:00:00,65994.38000000,65966.80,0.00002497
2024-04-22 08:00:00,65994.38000000,65966.80,0.00002497
2024-04-22 16:00:00,66819.32000000,66778.00,0.00000898
2024-04-22 16:00:00,66819.32000000,66778.00,0.00000898
2024-04-23 00:00:00,66099.79000000,66079.90,-0.00001236
2024-04-23 00:00:00,66099.79000000,66079.90,-0.00001236
2024-04-23 08:00:00,66419.56000000,66393.20,0.00005240
2024-04-23 08:00:00,66419.56000000,66393.20,0.00005240
2024-04-24 00:00:00,66630.90000000,66588.90,0.00001413
2024-04-24 00:00:00,66630.90000000,66588.90,0.00001413
2024-04-24 08:00:00,64610.11000000,64594.00,0.00005302
2024-04-24 08:00:00,64610.11000000,64594.00,0.00005302
2024-04-24 16:00:00,64289.59000000,64250.00,0.00007047
2024-04-24 16:00:00,64289.59000000,64250.00,0.00007047
2024-04-25 00:00:00,64017.99000000,63996.10,0.00007020
2024-04-25 00:00:00,64017.99000000,63996.10,0.00007020
2024-04-25 08:00:00,64135.94000000,64091.70,0.00004069
2024-04-25 08:00:00,64135.94000000,64091.70,0.00004069
2024-04-26 08:00:00,63503.22000000,63481.30,0.00000685
2024-04-26 08:00:00,63503.22000000,63481.30,0.00000685
2024-04-26 16:00:00,63770.01000000,63748.80,0.00005562
2024-04-26 16:00:00,63770.01000000,63748.80,0.00005562
2024-04-27 00:00:00,62966.83000000,62944.30,0.00010000
2024-04-27 00:00:00,62966.83000000,62944.30,0.00010000
2024-04-27 16:00:00,63461.98000000,63421.00,0.00002834
2024-04-27 16:00:00,63461.98000000,63421.00,0.00002834
2024-04-28 00:00:00,63915.50000000,63883.10,0.00001006
2024-04-28 00:00:00,63915.50000000,63883.10,0.00001006
2024-04-28 08:00:00,63540.00000000,63508.60,-0.00002081
2024-04-28 08:00:00,63540.00000000,63508.60,-0.00002081
2024-04-28 16:00:00,63118.62000000,63088.30,0.00002782
2024-04-28 16:00:00,63118.62000000,63088.30,0.00002782
2024-04-29 00:00:00,62399.98000000,62362.00,0.00002472
2024-04-29 00:00:00,62399.98000000,62362.00,0.00002472
2024-04-29 08:00:00,63039.07000000,63012.20,0.00005544
2024-04-29 08:00:00,63039.07000000,63012.20,0.00005544
2024-04-29 16:00:00,63866.00000000,63842.40,0.00006828
2024-04-29 16:00:00,63866.00000000,63842.40,0.00006828
2024-04-30 00:00:00,63148.74000000,63123.80,0.00009740
2024-04-30 00:00:00,63148.74000000,63123.80,0.00009740
2024-04-30 08:00:00,60796.85000000,60764.90,0.00009154
2024-04-30 08:00:00,60796.85000000,60764.90,0.00009154
2024-04-30 16:00:00,60672.00000000,60651.20,0.00010000
2024-04-30 16:00:00,60672.00000000,60651.20,0.00010000
2024-05-01 00:00:00,57499.99000000,57482.00,0.00010000
2024-05-01 00:00:00,57499.99000000,57482.00,0.00010000
2024-05-01 08:00:00,56886.00000000,56865.20,0.00008946
2024-05-01 08:00:00,56886.00000000,56865.20,0.00008946
2024-05-01 16:00:00,58364.97000000,58307.60,0.00009902
2024-05-01 16:00:00,58364.97000000,58307.60,0.00009902
2024-05-02 00:00:00,57681.08000000,57645.00,0.00006634
2024-05-02 00:00:00,57681.08000000,57645.00,0.00006634
2024-05-02 08:00:00,59264.15000000,59230.70,0.00006169
2024-05-02 08:00:00,59264.15000000,59230.70,0.00006169
2024-05-03 00:00:00,59190.74000000,59158.10,-0.00001549
2024-05-03 00:00:00,59190.74000000,59158.10,-0.00001549
2024-05-03 08:00:00,61690.74000000,61662.10,-0.00003764
2024-05-03 08:00:00,61690.74000000,61662.10,-0.00003764
2024-05-03 16:00:00,62882.01000000,62853.70,0.00008091
2024-05-03 16:00:00,62882.01000000,62853.70,0.00008091
2024-05-04 00:00:00,62959.03000000,62931.30,0.00002703
2024-05-04 00:00:00,62959.03000000,62931.30,0.00002703
2024-05-04 08:00:00,63609.17000000,63590.00,0.00007455
2024-05-04 08:00:00,63609.17000000,63590.00,0.00007455
2024-05-04 16:00:00,63892.04000000,63864.20,0.00006265
2024-05-04 16:00:00,63892.04000000,63864.20,0.00006265
2024-05-05 00:00:00,63736.87000000,63697.10,0.00006906
2024-05-05 00:00:00,63736.87000000,63697.10,0.00006906
2024-05-05 08:00:00,64428.65000000,64398.00,0.00000647
2024-05-05 08:00:00,64428.65000000,64398.00,0.00000647
2024-05-05 16:00:00,64012.00000000,63988.00,0.00003893
2024-05-05 16:00:00,64012.00000000,63988.00,0.00003893
2024-05-06 00:00:00,64540.75000000,64509.60,0.00000602
2024-05-06 00:00:00,64540.75000000,64509.60,0.00000602
2024-05-06 08:00:00,63632.01000000,63599.80,-0.00001031
2024-05-06 08:00:00,63632.01000000,63599.80,-0.00001031
2024-05-06 16:00:00,63165.19000000,63142.80,0.00007746
2024-05-06 16:00:00,63165.19000000,63142.80,0.00007746
2024-05-07 00:00:00,63669.69000000,63648.90,0.00006064
2024-05-07 00:00:00,63669.69000000,63648.90,0.00006064
2024-05-07 08:00:00,63740.48000000,63710.00,0.00001581
2024-05-07 08:00:00,63740.48000000,63710.00,0.00001581
2024-05-07 16:00:00,62312.08000000,62296.00,0.00009028
2024-05-07 16:00:00,62312.08000000,62296.00,0.00009028
