timestamp,close_spot,close_futures,funding_rate
2024-02-12 08:00:00,2557.87000000,2557.33,0.00009971
2024-02-12 16:00:00,2659.99000000,2660.91,0.00010000
2024-02-12 16:00:00,2659.99000000,2660.91,0.00010000
2024-02-13 00:00:00,2648.64000000,2650.26,0.00010000
2024-02-13 00:00:00,2648.64000000,2650.26,0.00010000
2024-02-13 08:00:00,2630.99000000,2632.72,0.00010000
2024-02-13 08:00:00,2630.99000000,2632.72,0.00010000
2024-02-13 16:00:00,2639.99000000,2640.83,0.00010000
2024-02-13 16:00:00,2639.99000000,2640.83,0.00010000
2024-02-14 00:00:00,2653.05000000,2653.63,0.00010000
2024-02-14 00:00:00,2653.05000000,2653.63,0.00010000
2024-02-14 08:00:00,2749.40000000,2751.37,0.00010000
2024-02-14 08:00:00,2749.40000000,2751.37,0.00010000
2024-02-14 16:00:00,2774.81000000,2776.14,0.00013082
2024-02-14 16:00:00,2774.81000000,2776.14,0.00013082
2024-02-15 00:00:00,2772.33000000,2773.93,0.00010000
2024-02-15 00:00:00,2772.33000000,2773.93,0.00010000
2024-02-15 08:00:00,2826.27000000,2828.35,0.00012136
2024-02-15 08:00:00,2826.27000000,2828.35,0.00012136
2024-02-15 16:00:00,2822.59000000,2824.54,0.00015412
2024-02-15 16:00:00,2822.59000000,2824.54,0.00015412
2024-02-16 00:00:00,2815.05000000,2817.09,0.00011125
2024-02-16 00:00:00,2815.05000000,2817.09,0.00011125
2024-02-16 08:00:00,2776.01000000,2777.45,0.00011597
2024-02-16 08:00:00,2776.01000000,2777.45,0.00011597
2024-02-16 16:00:00,2801.80000000,2803.69,0.00010000
2024-02-16 16:00:00,2801.80000000,2803.69,0.00010000
2024-02-17 00:00:00,2795.57000000,2797.20,0.00010000
2024-02-17 00:00:00,2795.57000000,2797.20,0.00010000
2024-02-17 08:00:00,2754.33000000,2756.35,0.00010000
2024-02-17 08:00:00,2754.33000000,2756.35,0.00010000
2024-02-17 16:00:00,2785.93000000,2787.43,0.00013519
2024-02-17 16:00:00,2785.93000000,2787.43,0.00013519
2024-02-18 00:00:00,2801.00000000,2802.29,0.00010000
2024-02-18 00:00:00,2801.00000000,2802.29,0.00010000
2024-02-18 08:00:00,2807.49000000,2808.60,0.00011140
2024-02-18 08:00:00,2807.49000000,2808.60,0.00011140
2024-02-18 16:00:00,2881.20000000,2883.58,0.00010000
2024-02-18 16:00:00,2881.20000000,2883.58,0.00010000
2024-02-19 00:00:00,2926.38000000,2927.89,0.00010000
2024-02-19 00:00:00,2926.38000000,2927.89,0.00010000
2024-02-19 08:00:00,2908.93000000,2910.38,0.00010000
2024-02-19 08:00:00,2908.93000000,2910.38,0.00010000
2024-02-19 16:00:00,2944.80000000,2946.55,0.00010000
2024-02-19 16:00:00,2944.80000000,2946.55,0.00010000
2024-02-20 00:00:00,2921.78000000,2923.32,0.00026500
2024-02-20 00:00:00,2921.78000000,2923.32,0.00026500
2024-02-20 08:00:00,2925.09000000,2926.95,0.00010000
2024-02-20 08:00:00,2925.09000000,2926.95,0.00010000
2024-02-20 16:00:00,3014.81000000,3017.21,0.00025431
2024-02-20 16:00:00,3014.81000000,3017.21,0.00025431
2024-02-21 00:00:00,2940.54000000,2941.89,0.00020319
2024-02-21 00:00:00,2940.54000000,2941.89,0.00020319
2024-02-21 08:00:00,2914.81000000,2915.62,0.00011802
2024-02-21 08:00:00,2914.81000000,2915.62,0.00011802
2024-02-21 16:00:00,2967.90000000,2969.65,0.00010000
2024-02-21 16:00:00,2967.90000000,2969.65,0.00010000
2024-02-22 16:00:00,2971.40000000,2972.80,0.00010000
2024-02-22 16:00:00,2971.40000000,2972.80,0.00010000
2024-02-23 00:00:00,2933.62000000,2935.00,0.00010000
2024-02-23 00:00:00,2933.62000000,2935.00,0.00010000
2024-02-23 08:00:00,2916.07000000,2916.80,0.00010000
2024-02-23 08:00:00,2916.07000000,2916.80,0.00010000
2024-02-23 16:00:00,2922.24000000,2923.35,0.00010000
2024-02-23 16:00:00,2922.24000000,2923.35,0.00010000
2024-02-24 00:00:00,2964.07000000,2965.18,0.00010000
2024-02-24 00:00:00,2964.07000000,2965.18,0.00010000
2024-02-24 16:00:00,2992.62000000,2994.39,0.00010000
2024-02-24 16:00:00,2992.62000000,2994.39,0.00010000
2024-02-25 08:00:00,3043.62000000,3045.54,0.00025856
2024-02-25 08:00:00,3043.62000000,3045.54,0.00025856
2024-02-25 16:00:00,3112.59000000,3115.24,0.00021110
2024-02-25 16:00:00,3112.59000000,3115.24,0.00021110
2024-02-26 00:00:00,3087.19000000,3089.35,0.00059496
2024-02-26 00:00:00,3087.19000000,3089.35,0.00059496
2024-02-26 08:00:00,3145.60000000,3149.10,0.00018258
2024-02-26 08:00:00,3145.60000000,3149.10,0.00018258
2024-02-26 16:00:00,3175.94000000,3178.60,0.00020172
2024-02-26 16:00:00,3175.94000000,3178.60,0.00020172
2024-02-27 00:00:00,3217.50000000,3219.57,0.00028561
2024-02-27 00:00:00,3217.50000000,3219.57,0.00028561
2024-02-27 08:00:00,3229.78000000,3231.74,0.00066751
2024-02-27 08:00:00,3229.78000000,3231.74,0.00066751
2024-02-27 16:00:00,3242.36000000,3244.98,0.00029666
2024-02-27 16:00:00,3242.36000000,3244.98,0.00029666
2024-02-28 00:00:00,3302.99000000,3306.43,0.00033546
2024-02-28 00:00:00,3302.99000000,3306.43,0.00033546
2024-02-28 08:00:00,3348.39000000,3350.30,0.00032021
2024-02-28 08:00:00,3348.39000000,3350.30,0.00032021
2024-02-28 16:00:00,3383.10000000,3387.07,0.00043581
2024-02-28 16:00:00,3383.10000000,3387.07,0.00043581
2024-02-29 00:00:00,3467.99000000,3471.58,0.00062574
2024-02-29 00:00:00,3467.99000000,3471.58,0.00062574
2024-02-29 08:00:00,3468.42000000,3470.42,0.00073381
2024-02-29 08:00:00,3468.42000000,3470.42,0.00073381
2024-02-29 16:00:00,3340.09000000,3343.15,0.00075727
2024-02-29 16:00:00,3340.09000000,3343.15,0.00075727
2024-03-01 00:00:00,3365.41000000,3367.73,0.00053040
2024-03-01 00:00:00,3365.41000000,3367.73,0.00053040
2024-03-01 08:00:00,3390.76000000,3393.63,0.00039096
2024-03-01 08:00:00,3390.76000000,3393.63,0.00039096
