timestamp,funding_rate,trade_size,entry_spot,close_spot,entry_futures,close_futures,total_profit,funding_profit,spot_pnl,futures_pnl,fees
2024-02-15 08:00:00,0.0001,0.1,49917.27,51948.23,49943.6,51968.7,-10.700676999999246,3.9954880000000004,192.90945000000065,-207.6056149999999,15.282165
2024-02-16 00:00:00,0.0001,0.1,48727.47,51731.99,48753.1,51786.4,-14.050673000000643,3.9002480000000004,290.4060539999997,-308.3569750000003,15.072921000000001
2024-02-16 08:00:00,0.0001,0.1,49699.59,51888.01,49696.4,51909.3,-13.711332999999627,3.9757120000000006,208.68324000000055,-226.37028500000017,15.239045
2024-02-16 16:00:00,0.0001,0.1,49838.93,52124.11,49845.0,52148.6,-13.15038399999986,3.9876000000000005,218.32169600000003,-235.45967999999988,15.295984000000002
2024-04-18 08:00:00,1.759e-05,0.01758,63419.99,63498.7,63392.7,63474.0,-3.2350965505205465,0.15682451267951997,-0.8475087702000152,-2.5444122930000512,3.3463888631999996
2024-04-19 00:00:00,5.953e-05,0.05952,61762.2,64547.18,61749.2,64519.6,-8.657561415843759,1.75033076975616,158.2440753024002,-168.6519674880001,11.275693785600001
2024-04-19 16:00:00,3.512e-05,0.03512,63297.84,63818.01,63260.8,63787.4,-6.296882390595593,0.62421425340416,13.804061748000194,-20.725158391999948,6.695275044
2024-04-20 00:00:00,6.374999999999999e-05,0.06374,60304.95,63961.22,60272.0,63937.9,-10.53382537599984,1.9592860128,225.12992412420027,-237.6230355130001,11.8792951888
2024-04-20 08:00:00,3.574e-05,0.03574,61277.37,64808.35,61254.5,64771.0,-5.614917809286524,0.6259463085136001,121.69092156719987,-127.931785685,6.7583793178
2024-04-20 16:00:00,6.534e-05,0.06534,61178.08,64940.59,61154.7,64897.2,-8.962546353013778,2.0887097177865592,237.60180950219964,-248.653065573,12.358709470800001
2024-04-21 00:00:00,6.937e-05,0.06936,63498.7,65150.66,63474.0,65109.8,-9.818305360665363,2.4432428329344003,105.65682599040045,-117.91837418400021,13.3824057936
