timestamp,symbol,funding_rate,entry_spot_price,entry_futures_price,exit_spot_price,exit_futures_price,position_size,funding_profit,spot_pnl,futures_pnl,total_profit,entry_spot_rsi
2025-02-28 12:36:12.955375,BTCUSDT,-0.003,80047.43,85900.0,79858.07,85900.0,1000,-0.30000000000000004,2.365597496384157,0.0,2.0655974963841572,22.78672244427335
2025-02-28 12:46:19.398216,BTCUSDT,-0.003,80656.37,85721.5,80656.38,85894.5,1000,-0.30000000000000004,-0.00012398276799852545,2.076,1.7758760172320016,23.883622270613614
2025-02-28 12:56:25.510754,BTCUSDT,-0.003,80536.02,84300.0,80542.35,84300.0,1000,-0.30000000000000004,-0.07859837126296713,0.0,-0.3785983712629672,24.1479721625644
2025-02-28 13:06:31.965887,BTCUSDT,-0.003,80138.97,83700.0,80126.66,83800.0,1000,-0.30000000000000004,0.1536081634190915,1.2,1.0536081634190915,22.949714434307268
