date,balance,daily_return
2024-06-29,11539.258455965974,0.0
2024-06-30,11539.258455965974,0.0
2024-07-01,11539.258455965974,0.0
2024-07-02,11539.258455965974,0.0
2024-07-03,11515.724375865973,-0.002039479416273249
2024-07-04,11515.724375865973,0.0
2024-07-05,11515.724375865973,0.0
2024-07-06,11550.940111165972,0.003058056458332903
2024-07-07,11596.216553565971,0.003919719257849064
2024-07-08,11596.216553565971,0.0
2024-07-09,11596.216553565971,0.0
2024-07-10,11596.216553565971,0.0
2024-07-11,11596.216553565971,0.0
2024-07-12,11596.216553565971,0.0
2024-07-13,11596.216553565971,0.0
2024-07-14,11596.216553565971,0.0
2024-07-15,11596.216553565971,0.0
2024-07-16,11596.216553565971,0.0
2024-07-17,11596.216553565971,0.0
2024-07-18,11596.216553565971,0.0
2024-07-19,11596.216553565971,0.0
2024-07-20,11596.216553565971,0.0
2024-07-21,11596.216553565971,0.0
2024-07-22,11596.216553565971,0.0
2024-07-23,11596.216553565971,0.0
2024-07-24,11596.216553565971,0.0
2024-07-25,11596.216553565971,0.0
2024-07-26,11596.216553565971,0.0
2024-07-27,11596.216553565971,0.0
2024-07-28,11596.216553565971,0.0
2024-07-29,11596.216553565971,0.0
2024-07-30,11596.216553565971,0.0
2024-07-31,11596.216553565971,0.0
2024-08-01,11596.216553565971,0.0
2024-08-02,11596.216553565971,0.0
2024-08-03,11596.216553565971,0.0
2024-08-04,11554.56507326597,-0.0035918163573094297
2024-08-05,11518.819030965971,-0.00309367268030758
2024-08-06,11490.07254656597,-0.0024956103852940004
2024-08-07,11531.77783636597,0.003629680285392567
2024-08-08,11531.77783636597,0.0
2024-08-09,11531.77783636597,0.0
2024-08-10,11531.77783636597,0.0
2024-08-11,11531.77783636597,0.0
2024-08-12,11531.77783636597,0.0
2024-08-13,11531.77783636597,0.0
2024-08-14,11531.77783636597,0.0
2024-08-15,11531.77783636597,0.0
2024-08-16,11531.77783636597,0.0
2024-08-17,11531.77783636597,0.0
2024-08-18,11531.77783636597,0.0
2024-08-19,11531.77783636597,0.0
2024-08-20,11531.77783636597,0.0
2024-08-21,11531.77783636597,0.0
2024-08-22,11531.77783636597,0.0
2024-08-23,11531.77783636597,0.0
2024-08-24,11531.77783636597,0.0
2024-08-25,11531.77783636597,0.0
2024-08-26,11531.77783636597,0.0
2024-08-27,11531.77783636597,0.0
2024-08-28,11531.77783636597,0.0
2024-08-29,11531.77783636597,0.0
2024-08-30,11531.77783636597,0.0
2024-08-31,11531.77783636597,0.0
2024-09-01,11531.77783636597,0.0
2024-09-02,11531.77783636597,0.0
2024-09-03,11531.77783636597,0.0
2024-09-04,11531.77783636597,0.0
2024-09-05,11531.77783636597,0.0
2024-09-06,11531.77783636597,0.0
2024-09-07,11531.77783636597,0.0
2024-09-08,11531.77783636597,0.0
2024-09-09,11531.77783636597,0.0
2024-09-10,11531.77783636597,0.0
2024-09-11,11531.77783636597,0.0
2024-09-12,11531.77783636597,0.0
2024-09-13,11531.77783636597,0.0
2024-09-14,11531.77783636597,0.0
2024-09-15,11531.77783636597,0.0
2024-09-16,11531.77783636597,0.0
2024-09-17,11531.77783636597,0.0
2024-09-18,11531.77783636597,0.0
2024-09-19,11531.77783636597,0.0
2024-09-20,11531.77783636597,0.0
2024-09-21,11531.77783636597,0.0
2024-09-22,11531.77783636597,0.0
2024-09-23,11536.51715696597,0.000410979180075266
2024-09-24,11536.51715696597,0.0
2024-09-25,11536.51715696597,0.0
2024-09-26,11536.51715696597,0.0
2024-09-27,11536.51715696597,0.0
2024-09-28,11543.73349586597,0.0006255214465349379
2024-09-29,11543.73349586597,0.0
2024-09-30,11543.73349586597,0.0
2024-10-01,11543.73349586597,0.0
2024-10-02,11543.73349586597,0.0
2024-10-03,11524.695975165969,-0.0016491649522937246
2024-10-04,11524.695975165969,0.0
2024-10-05,11524.695975165969,0.0
2024-10-06,11524.695975165969,0.0
2024-10-07,11524.695975165969,0.0
2024-10-08,11524.695975165969,0.0
2024-10-09,11524.695975165969,0.0
2024-10-10,11524.695975165969,0.0
2024-10-11,11524.695975165969,0.0
2024-10-12,11524.695975165969,0.0
2024-10-13,11524.695975165969,0.0
2024-10-14,11524.695975165969,0.0
2024-10-15,11516.044540065968,-0.0007506866227658948
2024-10-16,11542.68511716597,0.0023133443959264532
2024-10-17,11558.29866596597,0.001352679089961395
2024-10-18,11571.908110165969,0.0011774608524413033
2024-10-19,11579.620582965968,0.0006664823749529258
2024-10-20,11580.252868965968,5.4603343474735055e-05
2024-10-21,11593.592115965968,0.0011518960035621362
2024-10-22,11560.603236065968,-0.0028454407891899125
2024-10-23,11560.603236065968,0.0
2024-10-24,11566.041474065969,0.0004704112656539472
2024-10-25,11595.596475665969,0.0025553255767125638
2024-10-26,11595.596475665969,0.0
2024-10-27,11595.596475665969,0.0
2024-10-28,11595.596475665969,0.0
2024-10-29,11616.866015665968,0.001834277352151359
2024-10-30,11613.969930065969,-0.0002493000776709886
2024-10-31,11617.808582665968,0.0003305202805856666
2024-11-01,11582.118100465968,-0.003072049427053747
2024-11-02,11557.289439165968,-0.0021437064520176685
2024-11-03,11557.289439165968,0.0
2024-11-04,11561.617634765968,0.0003744991957483901
2024-11-05,11559.729274265968,-0.00016333012902280952
2024-11-06,11610.219523265969,0.00436777088823348
2024-11-07,11637.950728665968,0.0023885168875943386
2024-11-08,11665.79656966597,0.002392675622127749
2024-11-09,11673.360546165972,0.000648389199557009
2024-11-10,11719.965950865972,0.003992458257044751
2024-11-11,11789.35692489685,0.005920748773655893
2024-11-12,12220.574852022572,0.03657688285058813
2024-11-13,12254.935207661858,0.0028116807969633673
2024-11-14,12625.958960014936,0.03027545605635762
2024-11-15,12503.151458441367,-0.009726588052637153
2024-11-16,12513.067658441367,0.0007930960472612991
2024-11-17,12513.067658441367,0.0
2024-11-18,12513.067658441367,0.0
2024-11-19,12513.067658441367,0.0
2024-11-20,12542.083594788908,0.002318850751835244
2024-11-21,12542.083594788908,0.0
2024-11-22,12588.018495588907,0.0036624616996721038
2024-11-23,12575.666866088906,-0.0009812211115139968
2024-11-24,12573.558618188905,-0.00016764501814903188
2024-11-25,12566.048008288904,-0.0005973336688577247
2024-11-26,12566.048008288904,0.0
2024-11-27,12566.048008288904,0.0
2024-11-28,12705.870719691295,0.011127023492999433
2024-11-29,12705.870719691295,0.0
2024-11-30,12705.870719691295,0.0
2024-12-01,12705.870719691295,0.0
2024-12-02,12711.535840614577,0.00044586640681787415
2024-12-03,12658.66759829792,-0.004159075896064346
2024-12-04,12658.66759829792,0.0
2024-12-05,12658.66759829792,0.0
2024-12-06,12469.196877610984,-0.014967666953543457
2024-12-07,12469.196877610984,0.0
2024-12-08,12469.196877610984,0.0
2024-12-09,12469.196877610984,0.0
2024-12-10,12469.196877610984,0.0
2024-12-11,12469.196877610984,0.0
2024-12-12,12469.196877610984,0.0
2024-12-13,12469.196877610984,0.0
2024-12-14,12469.196877610984,0.0
2024-12-15,12469.196877610984,0.0
2024-12-16,12524.605218010984,0.004443617415287315
2024-12-17,12561.393072310984,0.00293724661653183
2024-12-18,12523.924246910985,-0.0029828558969778873
2024-12-19,12472.237647010985,-0.004127029106930968
2024-12-20,12472.237647010985,0.0
2024-12-21,12472.237647010985,0.0
2024-12-22,12416.728760810984,-0.004450595616521502
2024-12-23,12357.586639410983,-0.004763100051493496
2024-12-24,12309.297633910985,-0.003907640456753514
2024-12-25,12485.723112610984,0.014332700690733446
2024-12-26,12485.723112610984,0.0
2024-12-27,12485.723112610984,0.0
2024-12-28,12485.723112610984,0.0
2024-12-29,12485.723112610984,0.0
2024-12-30,12485.723112610984,0.0
2024-12-31,12449.640001510985,-0.002889949646853407
2025-01-01,12466.377321110986,0.0013444018941888292
2025-01-02,12466.377321110986,0.0
2025-01-03,12466.377321110986,0.0
2025-01-04,12466.377321110986,0.0
2025-01-05,12466.377321110986,0.0
2025-01-06,12488.721821110985,0.0017923811725288896
2025-01-07,12479.542706010985,-0.0007349923580236561
2025-01-08,12359.358155310985,-0.009630525214847085
2025-01-09,12359.358155310985,0.0
2025-01-10,12359.358155310985,0.0
