date,balance,daily_return
2024-06-28,9855.990877160604,0.0
2024-06-29,9855.990877160604,0.0
2024-06-30,9855.990877160604,0.0
2024-07-01,9855.990877160604,0.0
2024-07-02,9855.990877160604,0.0
2024-07-03,9855.990877160604,0.0
2024-07-04,9855.990877160604,0.0
2024-07-05,9855.990877160604,0.0
2024-07-06,9855.990877160604,0.0
2024-07-07,9855.990877160604,0.0
2024-07-08,9855.990877160604,0.0
2024-07-09,9855.990877160604,0.0
2024-07-10,9855.990877160604,0.0
2024-07-12,9855.990877160604,0.0
2024-07-13,9855.990877160604,0.0
2024-07-14,9855.990877160604,0.0
2024-07-15,9855.990877160604,0.0
2024-07-16,9855.990877160604,0.0
2024-07-17,9855.990877160604,0.0
2024-07-18,9855.990877160604,0.0
2024-07-19,9855.990877160604,0.0
2024-07-20,9855.990877160604,0.0
2024-07-21,9855.990877160604,0.0
2024-07-22,9855.990877160604,0.0
2024-07-23,9855.990877160604,0.0
2024-07-24,9855.990877160604,0.0
2024-07-25,9855.990877160604,0.0
2024-07-26,9855.990877160604,0.0
2024-07-27,9855.990877160604,0.0
2024-07-28,9855.990877160604,0.0
2024-07-29,9855.990877160604,0.0
2024-07-30,9855.990877160604,0.0
2024-07-31,9855.990877160604,0.0
2024-08-01,9855.990877160604,0.0
2024-08-02,9855.990877160604,0.0
2024-08-03,9855.990877160604,0.0
2024-08-04,9855.990877160604,0.0
2024-08-05,9855.990877160604,0.0
2024-08-06,9855.990877160604,0.0
2024-08-07,9855.990877160604,0.0
2024-08-08,9855.990877160604,0.0
2024-08-09,9855.990877160604,0.0
2024-08-10,9855.990877160604,0.0
2024-08-11,9855.990877160604,0.0
2024-08-12,9855.990877160604,0.0
2024-08-13,9855.990877160604,0.0
2024-08-14,9855.990877160604,0.0
2024-08-15,9855.990877160604,0.0
2024-08-16,9855.990877160604,0.0
2024-08-17,9855.990877160604,0.0
2024-08-18,9855.990877160604,0.0
2024-08-19,9855.990877160604,0.0
2024-08-20,9855.990877160604,0.0
2024-08-21,9855.990877160604,0.0
2024-08-22,9855.990877160604,0.0
2024-08-23,9855.990877160604,0.0
2024-08-24,9855.990877160604,0.0
2024-08-25,9855.990877160604,0.0
2024-08-26,9855.990877160604,0.0
2024-08-27,9855.990877160604,0.0
2024-08-28,9855.990877160604,0.0
2024-08-29,9855.990877160604,0.0
2024-08-30,9855.990877160604,0.0
2024-08-31,9855.990877160604,0.0
2024-09-01,9855.990877160604,0.0
2024-09-02,9855.990877160604,0.0
2024-09-03,9855.990877160604,0.0
2024-09-04,9855.990877160604,0.0
2024-09-05,9855.990877160604,0.0
2024-09-06,9855.990877160604,0.0
2024-09-07,9855.990877160604,0.0
2024-09-08,9855.990877160604,0.0
2024-09-09,9855.990877160604,0.0
2024-09-10,9855.990877160604,0.0
2024-09-11,9855.990877160604,0.0
2024-09-12,9855.990877160604,0.0
2024-09-13,9855.990877160604,0.0
2024-09-14,9855.990877160604,0.0
2024-09-15,9855.990877160604,0.0
2024-09-16,9855.990877160604,0.0
2024-09-17,9855.990877160604,0.0
2024-09-18,9855.990877160604,0.0
2024-09-19,9855.990877160604,0.0
2024-09-20,9855.990877160604,0.0
2024-09-21,9855.990877160604,0.0
2024-09-22,9855.990877160604,0.0
2024-09-23,9855.990877160604,0.0
2024-09-24,9855.990877160604,0.0
2024-09-25,9855.990877160604,0.0
2024-09-26,9855.990877160604,0.0
2024-09-27,9855.990877160604,0.0
2024-09-28,9855.990877160604,0.0
2024-09-29,9855.990877160604,0.0
2024-09-30,9855.990877160604,0.0
2024-10-01,9855.990877160604,0.0
2024-10-02,9855.990877160604,0.0
2024-10-03,9855.990877160604,0.0
2024-10-04,9855.990877160604,0.0
2024-10-05,9855.990877160604,0.0
2024-10-06,9855.990877160604,0.0
2024-10-07,9855.990877160604,0.0
2024-10-08,9855.990877160604,0.0
2024-10-09,9855.990877160604,0.0
2024-10-10,9855.990877160604,0.0
2024-10-11,9855.990877160604,0.0
2024-10-12,9855.990877160604,0.0
2024-10-13,9855.990877160604,0.0
2024-10-14,9855.990877160604,0.0
2024-10-15,9855.990877160604,0.0
2024-10-16,9855.990877160604,0.0
2024-10-17,9855.990877160604,0.0
2024-10-18,9855.990877160604,0.0
2024-10-19,9855.990877160604,0.0
2024-10-20,9855.990877160604,0.0
2024-10-21,9855.990877160604,0.0
2024-10-22,9855.990877160604,0.0
2024-10-23,9855.990877160604,0.0
2024-10-24,9855.990877160604,0.0
2024-10-25,9855.990877160604,0.0
2024-10-26,9855.990877160604,0.0
2024-10-27,9855.990877160604,0.0
2024-10-28,9855.990877160604,0.0
2024-10-29,9855.990877160604,0.0
2024-10-30,9855.990877160604,0.0
2024-10-31,9855.990877160604,0.0
2024-11-01,9855.990877160604,0.0
2024-11-02,9855.990877160604,0.0
2024-11-03,9855.990877160604,0.0
2024-11-04,9855.990877160604,0.0
2024-11-05,9855.990877160604,0.0
2024-11-06,9855.990877160604,0.0
2024-11-07,9855.990877160604,0.0
2024-11-08,9855.990877160604,0.0
2024-11-09,9855.990877160604,0.0
2024-11-10,9855.990877160604,0.0
2024-11-11,9855.542516466277,-4.549118398289309e-05
2024-11-12,9851.381041076442,-0.0004222472160089197
2024-11-13,9849.795351140183,-0.0001609611819548551
2024-11-14,9849.795351140183,0.0
2024-11-15,9849.795351140183,0.0
2024-11-16,9849.795351140183,0.0
2024-11-17,9849.795351140183,0.0
2024-11-18,9849.210242055047,-5.9403171769223384e-05
2024-11-19,9848.390648454164,-8.321414415379813e-05
2024-11-20,9848.390648454164,0.0
2024-11-21,9848.390648454164,0.0
2024-11-22,9847.655027811983,-7.469450273034361e-05
2024-11-23,9847.655027811983,0.0
2024-11-24,9847.655027811983,0.0
2024-11-25,9847.655027811983,0.0
2024-11-26,9847.655027811983,0.0
2024-11-27,9847.655027811983,0.0
2024-11-28,9847.655027811983,0.0
2024-11-29,9847.655027811983,0.0
2024-11-30,9847.655027811983,0.0
2024-12-01,9847.655027811983,0.0
2024-12-02,9847.655027811983,0.0
2024-12-03,9847.655027811983,0.0
2024-12-04,9847.655027811983,0.0
2024-12-05,9841.683814431786,-0.0006063589111654499
2024-12-06,9837.858289667514,-0.00038870632672249883
2024-12-07,9837.195960797708,-6.732449790436412e-05
2024-12-08,9836.468732940093,-7.392633637803847e-05
2024-12-09,9836.468732940093,0.0
2024-12-10,9836.468732940093,0.0
2024-12-11,9836.468732940093,0.0
2024-12-12,9836.468732940093,0.0
2024-12-13,9836.468732940093,0.0
2024-12-14,9836.468732940093,0.0
2024-12-15,9836.468732940093,0.0
2024-12-16,9836.468732940093,0.0
2024-12-17,9836.468732940093,0.0
2024-12-18,9836.468732940093,0.0
2024-12-19,9836.468732940093,0.0
2024-12-20,9836.468732940093,0.0
2024-12-21,9836.468732940093,0.0
2024-12-22,9836.468732940093,0.0
2024-12-23,9836.468732940093,0.0
2024-12-24,9836.468732940093,0.0
2024-12-25,9836.468732940093,0.0
2024-12-26,9836.468732940093,0.0
2024-12-27,9836.468732940093,0.0
2024-12-28,9836.468732940093,0.0
2024-12-29,9836.468732940093,0.0
2024-12-30,9836.468732940093,0.0
2024-12-31,9836.468732940093,0.0
2025-01-01,9836.468732940093,0.0
2025-01-02,9836.468732940093,0.0
2025-01-03,9836.468732940093,0.0
2025-01-04,9836.468732940093,0.0
2025-01-05,9836.468732940093,0.0
2025-01-06,9836.468732940093,0.0
2025-01-07,9836.468732940093,0.0
2025-01-08,9836.468732940093,0.0
2025-01-09,9836.468732940093,0.0
2025-01-10,9836.468732940093,0.0
